Animal,Experiment,Box,phase,subphase,component,freezing,motion
18,20240601_sefl21j_trec1_g5,2,trec,1,avg,32.37,57.14
18,20240603_SEFL_21J_trec2_g5,2,trec,2,min_01,20.22,50.28
18,20240603_SEFL_21J_trec2_g5,2,trec,2,min_02,17.5,111.4
18,20240603_SEFL_21J_trec2_g5,2,trec,2,min_03,27.67,102.23
18,20240603_SEFL_21J_trec2_g5,2,trec,2,min_04,7.94,158.72
18,20240603_SEFL_21J_trec2_g5,2,trec,2,min_05,38.17,93.94
18,20240603_SEFL_21J_trec2_g5,2,trec,2,avg,22.3,103.31
19,20240601_sefl21j_trec1_g5,3,trec,1,min_01,24.39,51.04
19,20240601_sefl21j_trec1_g5,3,trec,1,min_02,27.22,38.89
19,20240601_sefl21j_trec1_g5,3,trec,1,min_03,57.83,12.63
19,20240601_sefl21j_trec1_g5,3,trec,1,min_04,33.06,33.9
19,20240601_sefl21j_trec1_g5,3,trec,1,min_05,12,116.04
19,20240601_sefl21j_trec1_g5,3,trec,1,avg,30.9,50.5
19,20240603_SEFL_21J_trec2_g5,3,trec,2,min_01,22.61,75.01
19,20240603_SEFL_21J_trec2_g5,3,trec,2,min_02,27.06,43.62
19,20240603_SEFL_21J_trec2_g5,3,trec,2,min_03,10.89,92.31
19,20240603_SEFL_21J_trec2_g5,3,trec,2,min_04,13.78,77.77
19,20240603_SEFL_21J_trec2_g5,3,trec,2,min_05,7.22,95.7
19,20240603_SEFL_21J_trec2_g5,3,trec,2,avg,16.7,76.88
20,20240601_sefl21j_trec1_g5,4,trec,1,min_01,23.72,71.74
20,20240601_sefl21j_trec1_g5,4,trec,1,min_02,21.83,70.32
20,20240601_sefl21j_trec1_g5,4,trec,1,min_03,9.94,121.45
20,20240601_sefl21j_trec1_g5,4,trec,1,min_04,27.78,63.73
20,20240601_sefl21j_trec1_g5,4,trec,1,min_05,31.33,49.75
20,20240601_sefl21j_trec1_g5,4,trec,1,avg,23.08,75.4
20,20240603_SEFL_21J_trec2_g5,4,trec,2,min_01,30.67,31.15
20,20240603_SEFL_21J_trec2_g5,4,trec,2,min_02,55.33,13.23
20,20240603_SEFL_21J_trec2_g5,4,trec,2,min_03,18,103.52
20,20240603_SEFL_21J_trec2_g5,4,trec,2,min_04,0,97.6
20,20240603_SEFL_21J_trec2_g5,4,trec,2,min_05,7.78,146.43
20,20240603_SEFL_21J_trec2_g5,4,trec,2,avg,22.57,78.39
21,20240601_sefl21j_trec1_g6,1,trec,1,min_01,23.11,45.17
21,20240601_sefl21j_trec1_g6,1,trec,1,min_02,14.28,98.86
21,20240601_sefl21j_trec1_g6,1,trec,1,min_03,0,178.33
21,20240601_sefl21j_trec1_g6,1,trec,1,min_04,4.17,211.41
21,20240601_sefl21j_trec1_g6,1,trec,1,min_05,0,163.97
21,20240601_sefl21j_trec1_g6,1,trec,1,avg,8.31,139.55
21,20240603_SEFL_21J_trec2_g6,1,trec,2,min_01,57.83,12.09
21,20240603_SEFL_21J_trec2_g6,1,trec,2,min_02,34.72,42.83
21,20240603_SEFL_21J_trec2_g6,1,trec,2,min_03,12.28,112.72
21,20240603_SEFL_21J_trec2_g6,1,trec,2,min_04,9.67,108.46
21,20240603_SEFL_21J_trec2_g6,1,trec,2,min_05,7.67,137.2
21,20240603_SEFL_21J_trec2_g6,1,trec,2,avg,24.62,82.66
22,20240601_sefl21j_trec1_g6,2,trec,1,min_01,72.61,8.73
22,20240601_sefl21j_trec1_g6,2,trec,1,min_02,88.5,2.65
22,20240601_sefl21j_trec1_g6,2,trec,1,min_03,80.06,5.48
22,20240601_sefl21j_trec1_g6,2,trec,1,min_04,81,4.7
22,20240601_sefl21j_trec1_g6,2,trec,1,min_05,88.89,2.6
22,20240601_sefl21j_trec1_g6,2,trec,1,avg,82.31,4.83
22,20240603_SEFL_21J_trec2_g6,2,trec,2,min_01,68,38.23
22,20240603_SEFL_21J_trec2_g6,2,trec,2,min_02,92.06,2.44
22,20240603_SEFL_21J_trec2_g6,2,trec,2,min_03,64.56,16.44
22,20240603_SEFL_21J_trec2_g6,2,trec,2,min_04,73.83,13.71
22,20240603_SEFL_21J_trec2_g6,2,trec,2,min_05,86.78,4.17
22,20240603_SEFL_21J_trec2_g6,2,trec,2,avg,77.13,15
23,20240601_sefl21j_trec1_g6,3,trec,1,min_01,48.94,21.79
23,20240601_sefl21j_trec1_g6,3,trec,1,min_02,51.17,18.28
23,20240601_sefl21j_trec1_g6,3,trec,1,min_03,86.72,2.52
23,20240601_sefl21j_trec1_g6,3,trec,1,min_04,80.06,3.54
23,20240601_sefl21j_trec1_g6,3,trec,1,min_05,75,7.37
23,20240601_sefl21j_trec1_g6,3,trec,1,avg,68.41,10.7
23,20240603_SEFL_21J_trec2_g6,3,trec,2,min_01,38.67,19.47
23,20240603_SEFL_21J_trec2_g6,3,trec,2,min_02,11.61,116.22
23,20240603_SEFL_21J_trec2_g6,3,trec,2,min_03,28.11,50.67
23,20240603_SEFL_21J_trec2_g6,3,trec,2,min_04,64,17.67
23,20240603_SEFL_21J_trec2_g6,3,trec,2,min_05,38,47
23,20240603_SEFL_21J_trec2_g6,3,trec,2,avg,36.36,50.21
24,20240601_sefl21j_trec1_g6,4,trec,1,min_01,17.89,112.01
24,20240601_sefl21j_trec1_g6,4,trec,1,min_02,36.94,66.32
24,20240601_sefl21j_trec1_g6,4,trec,1,min_03,32.28,70.67
24,20240601_sefl21j_trec1_g6,4,trec,1,min_04,19.83,62.26
24,20240601_sefl21j_trec1_g6,4,trec,1,min_05,13.06,87.91
24,20240601_sefl21j_trec1_g6,4,trec,1,avg,24.81,79.84
24,20240603_SEFL_21J_trec2_g6,4,trec,2,min_01,1.83,125.01
24,20240603_SEFL_21J_trec2_g6,4,trec,2,min_02,25.44,99.5
24,20240603_SEFL_21J_trec2_g6,4,trec,2,min_03,11.94,121.37
24,20240603_SEFL_21J_trec2_g6,4,trec,2,min_04,8.72,101.61
24,20240603_SEFL_21J_trec2_g6,4,trec,2,min_05,11.06,119.81
24,20240603_SEFL_21J_trec2_g6,4,trec,2,avg,11.8,113.46
25,20240601_sefl21j_trec1_g7,1,trec,1,min_01,59.78,14.19
25,20240601_sefl21j_trec1_g7,1,trec,1,min_02,28.28,29.29
25,20240601_sefl21j_trec1_g7,1,trec,1,min_03,71.06,7.9
25,20240601_sefl21j_trec1_g7,1,trec,1,min_04,61.39,10.74
25,20240601_sefl21j_trec1_g7,1,trec,1,min_05,48.83,15.76
25,20240601_sefl21j_trec1_g7,1,trec,1,avg,54.07,15.57
25,20240603_SEFL_21J_trec2_g7,1,trec,2,min_01,3.83,156.36
25,20240603_SEFL_21J_trec2_g7,1,trec,2,min_02,2.39,188.22
25,20240603_SEFL_21J_trec2_g7,1,trec,2,min_03,13.22,91.67
25,20240603_SEFL_21J_trec2_g7,1,trec,2,min_04,4.06,187.96
25,20240603_SEFL_21J_trec2_g7,1,trec,2,min_05,7.17,192.64
25,20240603_SEFL_21J_trec2_g7,1,trec,2,avg,6.13,163.37
26,20240601_sefl21j_trec1_g7,2,trec,1,min_01,64.39,11.04
26,20240601_sefl21j_trec1_g7,2,trec,1,min_02,76.83,5.5
26,20240601_sefl21j_trec1_g7,2,trec,1,min_03,73.89,8.12
26,20240601_sefl21j_trec1_g7,2,trec,1,min_04,76,7.06
26,20240601_sefl21j_trec1_g7,2,trec,1,min_05,82.89,4.93
26,20240601_sefl21j_trec1_g7,2,trec,1,avg,74.88,7.33
26,20240603_SEFL_21J_trec2_g7,2,trec,2,min_01,41.56,23.45
26,20240603_SEFL_21J_trec2_g7,2,trec,2,min_02,11.72,88.92
26,20240603_SEFL_21J_trec2_g7,2,trec,2,min_03,29.78,55.01
26,20240603_SEFL_21J_trec2_g7,2,trec,2,min_04,15.56,85.77
26,20240603_SEFL_21J_trec2_g7,2,trec,2,min_05,30.78,61.51
26,20240603_SEFL_21J_trec2_g7,2,trec,2,avg,26.58,62.93
27,20240601_sefl21j_trec1_g7,3,trec,1,min_01,75.22,10.85
27,20240601_sefl21j_trec1_g7,3,trec,1,min_02,94.5,1.95
27,20240601_sefl21j_trec1_g7,3,trec,1,min_03,96.5,1.37
27,20240601_sefl21j_trec1_g7,3,trec,1,min_04,92.28,1.39
27,20240601_sefl21j_trec1_g7,3,trec,1,min_05,88.44,3
27,20240601_sefl21j_trec1_g7,3,trec,1,avg,89.49,3.71
27,20240603_SEFL_21J_trec2_g7,3,trec,2,min_01,86.06,2.81
27,20240603_SEFL_21J_trec2_g7,3,trec,2,min_02,93.72,1.43
27,20240603_SEFL_21J_trec2_g7,3,trec,2,min_03,88.78,2.39
27,20240603_SEFL_21J_trec2_g7,3,trec,2,min_04,41.67,63.36
27,20240603_SEFL_21J_trec2_g7,3,trec,2,min_05,29.83,60
27,20240603_SEFL_21J_trec2_g7,3,trec,2,avg,68.3,26
28,20240601_sefl21j_trec1_g7,4,trec,1,min_01,38.33,64.67
28,20240601_sefl21j_trec1_g7,4,trec,1,min_02,85.17,3.95
28,20240601_sefl21j_trec1_g7,4,trec,1,min_03,68.28,14.71
28,20240601_sefl21j_trec1_g7,4,trec,1,min_04,35.06,79.66
28,20240601_sefl21j_trec1_g7,4,trec,1,min_05,21.17,60.16
28,20240601_sefl21j_trec1_g7,4,trec,1,avg,49.6,44.63
28,20240603_SEFL_21J_trec2_g7,4,trec,2,min_01,12.33,91.29
28,20240603_SEFL_21J_trec2_g7,4,trec,2,min_02,60.67,12.64
28,20240603_SEFL_21J_trec2_g7,4,trec,2,min_03,44.61,46.56
28,20240603_SEFL_21J_trec2_g7,4,trec,2,min_04,32.17,61.85
28,20240603_SEFL_21J_trec2_g7,4,trec,2,min_05,22.06,138.8
28,20240603_SEFL_21J_trec2_g7,4,trec,2,avg,35.17,70.23
29,20240601_sefl21j_trec1_g8,1,trec,1,min_01,89.17,2.4
29,20240601_sefl21j_trec1_g8,1,trec,1,min_02,73.83,5.37
29,20240601_sefl21j_trec1_g8,1,trec,1,min_03,48,24.02
29,20240601_sefl21j_trec1_g8,1,trec,1,min_04,15.94,88.86
29,20240601_sefl21j_trec1_g8,1,trec,1,min_05,11.72,136.9
29,20240601_sefl21j_trec1_g8,1,trec,1,avg,48.03,51.51
29,20240603_SEFL_21J_trec2_g8,1,trec,2,min_01,51.67,14.33
29,20240603_SEFL_21J_trec2_g8,1,trec,2,min_02,59.44,15.31
29,20240603_SEFL_21J_trec2_g8,1,trec,2,min_03,14.33,118
29,20240603_SEFL_21J_trec2_g8,1,trec,2,min_04,2.56,198.63
29,20240603_SEFL_21J_trec2_g8,1,trec,2,min_05,7,113.4
29,20240603_SEFL_21J_trec2_g8,1,trec,2,avg,27.21,91.94
31,20240603_SEFL_21J_trec2_g8,3,trec,2,min_01,4.28,112.85
31,20240603_SEFL_21J_trec2_g8,3,trec,2,min_02,14,88.13
31,20240603_SEFL_21J_trec2_g8,3,trec,2,min_03,28.72,60.34
31,20240603_SEFL_21J_trec2_g8,3,trec,2,min_04,20.72,81.02
31,20240603_SEFL_21J_trec2_g8,3,trec,2,min_05,23.72,96.49
31,20240603_SEFL_21J_trec2_g8,3,trec,2,avg,18.29,87.77
31,20240601_sefl21j_trec1_g8,3,trec,1,min_01,58.17,11.01
31,20240601_sefl21j_trec1_g8,3,trec,1,min_02,76.11,4.62
31,20240601_sefl21j_trec1_g8,3,trec,1,min_03,78.39,4.4
31,20240601_sefl21j_trec1_g8,3,trec,1,min_04,56.22,9.72
31,20240601_sefl21j_trec1_g8,3,trec,1,min_05,19.56,80.03
31,20240601_sefl21j_trec1_g8,3,trec,1,avg,57.99,21.95
32,20240603_SEFL_21J_trec2_g8,4,trec,2,min_01,39.17,56.34
32,20240603_SEFL_21J_trec2_g8,4,trec,2,min_02,35.33,73.76
32,20240603_SEFL_21J_trec2_g8,4,trec,2,min_03,5.33,141.81
32,20240603_SEFL_21J_trec2_g8,4,trec,2,min_04,11.22,107.14
32,20240603_SEFL_21J_trec2_g8,4,trec,2,min_05,9.06,111.84
32,20240603_SEFL_21J_trec2_g8,4,trec,2,avg,20.02,98.18
32,20240601_sefl21j_trec1_g8,4,trec,1,min_01,46.94,30.32
32,20240601_sefl21j_trec1_g8,4,trec,1,min_02,49.17,19.72
32,20240601_sefl21j_trec1_g8,4,trec,1,min_03,19.22,87.66
32,20240601_sefl21j_trec1_g8,4,trec,1,min_04,24.56,69.76
32,20240601_sefl21j_trec1_g8,4,trec,1,min_05,21.06,70.19
32,20240601_sefl21j_trec1_g8,4,trec,1,avg,32.19,55.53
33,20240601_sefl21j_trec1_g9,1,trec,1,min_01,55.44,20.04
33,20240601_sefl21j_trec1_g9,1,trec,1,min_02,59.94,14.73
33,20240601_sefl21j_trec1_g9,1,trec,1,min_03,40.94,61.39
33,20240601_sefl21j_trec1_g9,1,trec,1,min_04,12.5,164.78
33,20240601_sefl21j_trec1_g9,1,trec,1,min_05,38.61,58.55
33,20240601_sefl21j_trec1_g9,1,trec,1,avg,41.8,63.9
33,20240603_SEFL_21J_trec2_g9,1,trec,2,min_01,25.17,166.65
33,20240603_SEFL_21J_trec2_g9,1,trec,2,min_02,12.22,189.89
33,20240603_SEFL_21J_trec2_g9,1,trec,2,min_03,21.5,152.31
33,20240603_SEFL_21J_trec2_g9,1,trec,2,min_04,8.5,177.48
33,20240603_SEFL_21J_trec2_g9,1,trec,2,min_05,15.67,140.96
33,20240603_SEFL_21J_trec2_g9,1,trec,2,avg,16.7,165.46
34,20240601_sefl21j_trec1_g9,2,trec,1,min_01,82.56,3.57
34,20240601_sefl21j_trec1_g9,2,trec,1,min_02,78,6.09
34,20240601_sefl21j_trec1_g9,2,trec,1,min_03,76.33,12.67
34,20240601_sefl21j_trec1_g9,2,trec,1,min_04,65.11,27.84
34,20240601_sefl21j_trec1_g9,2,trec,1,min_05,64.39,13.65
34,20240601_sefl21j_trec1_g9,2,trec,1,avg,73.84,12.77
34,20240603_SEFL_21J_trec2_g9,2,trec,2,min_01,35.39,66.72
34,20240603_SEFL_21J_trec2_g9,2,trec,2,min_02,24.72,112.71
34,20240603_SEFL_21J_trec2_g9,2,trec,2,min_03,18.61,131.86
34,20240603_SEFL_21J_trec2_g9,2,trec,2,min_04,40.72,89.29
34,20240603_SEFL_21J_trec2_g9,2,trec,2,min_05,37.33,70.39
34,20240603_SEFL_21J_trec2_g9,2,trec,2,avg,31.81,94.19
35,20240601_sefl21j_trec1_g9,3,trec,1,min_01,33.61,82.08
35,20240601_sefl21j_trec1_g9,3,trec,1,min_02,81.67,6.68
35,20240601_sefl21j_trec1_g9,3,trec,1,min_03,97.06,1.12
35,20240601_sefl21j_trec1_g9,3,trec,1,min_04,87.5,1.3
35,20240601_sefl21j_trec1_g9,3,trec,1,min_05,85.67,11.28
35,20240601_sefl21j_trec1_g9,3,trec,1,avg,77.56,20.49
35,20240603_SEFL_21J_trec2_g9,3,trec,2,min_01,5.11,90.62
35,20240603_SEFL_21J_trec2_g9,3,trec,2,min_02,57,13.74
35,20240603_SEFL_21J_trec2_g9,3,trec,2,min_03,18.33,82.49
35,20240603_SEFL_21J_trec2_g9,3,trec,2,min_04,25.06,85.03
35,20240603_SEFL_21J_trec2_g9,3,trec,2,min_05,59.33,8.35
35,20240603_SEFL_21J_trec2_g9,3,trec,2,avg,33,56.05
36,20240601_sefl21j_trec1_g9,4,trec,1,min_01,5.78,86.56
36,20240601_sefl21j_trec1_g9,4,trec,1,min_02,0,143.31
36,20240601_sefl21j_trec1_g9,4,trec,1,min_03,3.33,130.98
36,20240601_sefl21j_trec1_g9,4,trec,1,min_04,12.28,97.69
36,20240601_sefl21j_trec1_g9,4,trec,1,min_05,19.33,73.8
36,20240601_sefl21j_trec1_g9,4,trec,1,avg,8.14,106.47
36,20240603_SEFL_21J_trec2_g9,4,trec,2,min_01,0,140.24
36,20240603_SEFL_21J_trec2_g9,4,trec,2,min_02,1.72,106.3
36,20240603_SEFL_21J_trec2_g9,4,trec,2,min_03,27.33,82.25
36,20240603_SEFL_21J_trec2_g9,4,trec,2,min_04,24.22,88.07
36,20240603_SEFL_21J_trec2_g9,4,trec,2,min_05,18.17,91.07
36,20240603_SEFL_21J_trec2_g9,4,trec,2,avg,14.29,101.59
37,20240601_sefl21j_trec1_g10,1,trec,1,min_01,32.28,20.82
37,20240601_sefl21j_trec1_g10,1,trec,1,min_02,54.56,24.79
37,20240601_sefl21j_trec1_g10,1,trec,1,min_03,42,35.58
37,20240601_sefl21j_trec1_g10,1,trec,1,min_04,71.33,10.37
37,20240601_sefl21j_trec1_g10,1,trec,1,min_05,38.11,32.89
37,20240601_sefl21j_trec1_g10,1,trec,1,avg,47.93,24.89
37,20240603_SEFL_21J_trec2_g10,1,trec,2,min_01,41,35.57
37,20240603_SEFL_21J_trec2_g10,1,trec,2,min_02,61.72,17.35
37,20240603_SEFL_21J_trec2_g10,1,trec,2,min_03,50.83,17.6
37,20240603_SEFL_21J_trec2_g10,1,trec,2,min_04,17.89,126.76
37,20240603_SEFL_21J_trec2_g10,1,trec,2,min_05,5.56,142.66
37,20240603_SEFL_21J_trec2_g10,1,trec,2,avg,35.61,67.99
38,20240601_sefl21j_trec1_g10,2,trec,1,min_01,69.39,7.03
38,20240601_sefl21j_trec1_g10,2,trec,1,min_02,82.89,4.18
38,20240601_sefl21j_trec1_g10,2,trec,1,min_03,69.33,11.61
38,20240601_sefl21j_trec1_g10,2,trec,1,min_04,7.28,137.21
38,20240601_sefl21j_trec1_g10,2,trec,1,min_05,19.33,74.09
38,20240601_sefl21j_trec1_g10,2,trec,1,avg,49.64,46.83
38,20240603_SEFL_21J_trec2_g10,2,trec,2,min_01,44,22.37
38,20240603_SEFL_21J_trec2_g10,2,trec,2,min_02,18.17,68.35
38,20240603_SEFL_21J_trec2_g10,2,trec,2,min_03,17.17,122.33
38,20240603_SEFL_21J_trec2_g10,2,trec,2,min_04,26,81.36
38,20240603_SEFL_21J_trec2_g10,2,trec,2,min_05,14.94,91.9
38,20240603_SEFL_21J_trec2_g10,2,trec,2,avg,24.28,77.26
39,20240601_sefl21j_trec1_g10,3,trec,1,min_01,68.28,5.72
39,20240601_sefl21j_trec1_g10,3,trec,1,min_02,97.83,1.15
39,20240601_sefl21j_trec1_g10,3,trec,1,min_03,76.78,8.04
39,20240601_sefl21j_trec1_g10,3,trec,1,min_04,50.28,33.74
39,20240601_sefl21j_trec1_g10,3,trec,1,min_05,30.28,81.14
39,20240601_sefl21j_trec1_g10,3,trec,1,avg,64.69,25.96
39,20240603_SEFL_21J_trec2_g10,3,trec,2,min_01,21.5,78.4
39,20240603_SEFL_21J_trec2_g10,3,trec,2,min_02,33.22,70.45
39,20240603_SEFL_21J_trec2_g10,3,trec,2,min_03,24.5,58.04
39,20240603_SEFL_21J_trec2_g10,3,trec,2,min_04,15.28,164.76
39,20240603_SEFL_21J_trec2_g10,3,trec,2,min_05,30.94,102.95
39,20240603_SEFL_21J_trec2_g10,3,trec,2,avg,25.09,94.92
40,20240601_sefl21j_trec1_g10,4,trec,1,min_01,69.28,18.42
40,20240601_sefl21j_trec1_g10,4,trec,1,min_02,89.39,2.81
40,20240601_sefl21j_trec1_g10,4,trec,1,min_03,97.94,0.71
40,20240601_sefl21j_trec1_g10,4,trec,1,min_04,93.94,4.74
40,20240601_sefl21j_trec1_g10,4,trec,1,min_05,0,133.38
40,20240601_sefl21j_trec1_g10,4,trec,1,avg,70.11,32.01
40,20240603_SEFL_21J_trec2_g10,4,trec,2,min_01,60.72,11.81
40,20240603_SEFL_21J_trec2_g10,4,trec,2,min_02,62.78,18.14
40,20240603_SEFL_21J_trec2_g10,4,trec,2,min_03,73.61,7.72
40,20240603_SEFL_21J_trec2_g10,4,trec,2,min_04,79.56,5.65
40,20240603_SEFL_21J_trec2_g10,4,trec,2,min_05,57.78,15.62
40,20240603_SEFL_21J_trec2_g10,4,trec,2,avg,67.72,11.79
41,20240601_sefl21j_trec1_g11,1,trec,1,min_01,75.67,15.82
41,20240601_sefl21j_trec1_g11,1,trec,1,min_02,88.5,7.43
41,20240601_sefl21j_trec1_g11,1,trec,1,min_03,89.94,3.16
41,20240601_sefl21j_trec1_g11,1,trec,1,min_04,90.89,2.56
41,20240601_sefl21j_trec1_g11,1,trec,1,min_05,97.5,0.56
41,20240601_sefl21j_trec1_g11,1,trec,1,avg,88.5,5.91
41,20240603_SEFL_21J_trec2_g11,1,trec,2,min_01,83.11,3.06
41,20240603_SEFL_21J_trec2_g11,1,trec,2,min_02,88.44,4.1
41,20240603_SEFL_21J_trec2_g11,1,trec,2,min_03,89.28,4.6
41,20240603_SEFL_21J_trec2_g11,1,trec,2,min_04,94.44,2.49
41,20240603_SEFL_21J_trec2_g11,1,trec,2,min_05,75.44,7.81
41,20240603_SEFL_21J_trec2_g11,1,trec,2,avg,86.48,4.41
42,20240601_sefl21j_trec1_g11,2,trec,1,min_01,46.44,23
42,20240601_sefl21j_trec1_g11,2,trec,1,min_02,9.22,142.85
42,20240601_sefl21j_trec1_g11,2,trec,1,min_03,8.28,98.09
42,20240601_sefl21j_trec1_g11,2,trec,1,min_04,7.11,128.56
42,20240601_sefl21j_trec1_g11,2,trec,1,min_05,6.72,96.69
42,20240601_sefl21j_trec1_g11,2,trec,1,avg,15.64,97.84
42,20240603_SEFL_21J_trec2_g11,2,trec,2,min_01,46.83,38.68
42,20240603_SEFL_21J_trec2_g11,2,trec,2,min_02,60.67,12.11
42,20240603_SEFL_21J_trec2_g11,2,trec,2,min_03,17.22,99.76
42,20240603_SEFL_21J_trec2_g11,2,trec,2,min_04,6.94,107.95
42,20240603_SEFL_21J_trec2_g11,2,trec,2,min_05,11.39,97.65
42,20240603_SEFL_21J_trec2_g11,2,trec,2,avg,28.8,71.23
43,20240601_sefl21j_trec1_g11,3,trec,1,min_01,87.61,4.91
43,20240601_sefl21j_trec1_g11,3,trec,1,min_02,100,0.01
43,20240601_sefl21j_trec1_g11,3,trec,1,min_03,91.72,3.15
43,20240601_sefl21j_trec1_g11,3,trec,1,min_04,91.61,1.84
43,20240601_sefl21j_trec1_g11,3,trec,1,min_05,80.28,5.19
43,20240601_sefl21j_trec1_g11,3,trec,1,avg,90.24,3.02
43,20240603_SEFL_21J_trec2_g11,3,trec,2,min_01,56.17,51.76
43,20240603_SEFL_21J_trec2_g11,3,trec,2,min_02,41.89,57.79
43,20240603_SEFL_21J_trec2_g11,3,trec,2,min_03,21.11,86.98
43,20240603_SEFL_21J_trec2_g11,3,trec,2,min_04,12.61,137.83
43,20240603_SEFL_21J_trec2_g11,3,trec,2,min_05,40.28,34.14
43,20240603_SEFL_21J_trec2_g11,3,trec,2,avg,34.76,73.7
44,20240601_sefl21j_trec1_g11,4,trec,1,min_01,24.72,35.82
44,20240601_sefl21j_trec1_g11,4,trec,1,min_02,64.39,11.3
44,20240601_sefl21j_trec1_g11,4,trec,1,min_03,47,13.62
44,20240601_sefl21j_trec1_g11,4,trec,1,min_04,11.61,115.5
44,20240601_sefl21j_trec1_g11,4,trec,1,min_05,12.44,84.66
44,20240601_sefl21j_trec1_g11,4,trec,1,avg,32.28,52.18
44,20240603_SEFL_21J_trec2_g11,4,trec,2,min_01,0,123.21
44,20240603_SEFL_21J_trec2_g11,4,trec,2,min_02,39.5,76.14
44,20240603_SEFL_21J_trec2_g11,4,trec,2,min_03,13.94,82.41
44,20240603_SEFL_21J_trec2_g11,4,trec,2,min_04,9.28,83.53
44,20240603_SEFL_21J_trec2_g11,4,trec,2,min_05,19.11,54.57
44,20240603_SEFL_21J_trec2_g11,4,trec,2,avg,16.8,83.97
45,20240601_sefl21j_trec1_g12,1,trec,1,min_01,77.67,13.93
45,20240601_sefl21j_trec1_g12,1,trec,1,min_02,80.56,12.56
45,20240601_sefl21j_trec1_g12,1,trec,1,min_03,49.39,35.53
45,20240601_sefl21j_trec1_g12,1,trec,1,min_04,98,0.32
45,20240601_sefl21j_trec1_g12,1,trec,1,min_05,91.72,1.31
45,20240601_sefl21j_trec1_g12,1,trec,1,avg,79.47,12.73
45,20240603_SEFL_21J_trec2_g12,1,trec,2,min_01,0,219.09
45,20240603_SEFL_21J_trec2_g12,1,trec,2,min_02,15,140.57
45,20240603_SEFL_21J_trec2_g12,1,trec,2,min_03,33.39,66.64
45,20240603_SEFL_21J_trec2_g12,1,trec,2,min_04,21.22,119.58
45,20240603_SEFL_21J_trec2_g12,1,trec,2,min_05,62.39,24.73
45,20240603_SEFL_21J_trec2_g12,1,trec,2,avg,26.7,114.12
46,20240601_sefl21j_trec1_g12,2,trec,1,min_01,20.33,31.06
46,20240601_sefl21j_trec1_g12,2,trec,1,min_02,35.44,20.56
46,20240601_sefl21j_trec1_g12,2,trec,1,min_03,49.61,16.69
46,20240601_sefl21j_trec1_g12,2,trec,1,min_04,20.61,110.36
46,20240601_sefl21j_trec1_g12,2,trec,1,min_05,5.56,102.42
46,20240601_sefl21j_trec1_g12,2,trec,1,avg,26.56,56.22
46,20240603_SEFL_21J_trec2_g12,2,trec,2,min_01,49.5,12.03
46,20240603_SEFL_21J_trec2_g12,2,trec,2,min_02,56.22,13.82
46,20240603_SEFL_21J_trec2_g12,2,trec,2,min_03,17.22,104.42
46,20240603_SEFL_21J_trec2_g12,2,trec,2,min_04,10.61,148.28
46,20240603_SEFL_21J_trec2_g12,2,trec,2,min_05,6.83,126.33
46,20240603_SEFL_21J_trec2_g12,2,trec,2,avg,28.43,80.97
47,20240601_sefl21j_trec1_g12,3,trec,1,min_01,52.83,15.58
47,20240601_sefl21j_trec1_g12,3,trec,1,min_02,72.28,5.05
47,20240601_sefl21j_trec1_g12,3,trec,1,min_03,31.33,51.94
47,20240601_sefl21j_trec1_g12,3,trec,1,min_04,19.22,119.29
47,20240601_sefl21j_trec1_g12,3,trec,1,min_05,13.61,135.8
47,20240601_sefl21j_trec1_g12,3,trec,1,avg,38.07,65.53
47,20240603_SEFL_21J_trec2_g12,3,trec,2,min_01,77.94,12.62
47,20240603_SEFL_21J_trec2_g12,3,trec,2,min_02,89,4.86
47,20240603_SEFL_21J_trec2_g12,3,trec,2,min_03,51.56,29.15
47,20240603_SEFL_21J_trec2_g12,3,trec,2,min_04,20.33,69.68
47,20240603_SEFL_21J_trec2_g12,3,trec,2,min_05,14.72,111.98
47,20240603_SEFL_21J_trec2_g12,3,trec,2,avg,50.82,45.65
48,20240601_sefl21j_trec1_g12,4,trec,1,min_01,80.89,20.17
48,20240601_sefl21j_trec1_g12,4,trec,1,min_02,34,77.72
48,20240601_sefl21j_trec1_g12,4,trec,1,min_03,66.56,12.09
48,20240601_sefl21j_trec1_g12,4,trec,1,min_04,31.61,62.96
48,20240601_sefl21j_trec1_g12,4,trec,1,min_05,12.56,130.92
48,20240601_sefl21j_trec1_g12,4,trec,1,avg,45.12,60.77
48,20240603_SEFL_21J_trec2_g12,4,trec,2,min_01,60.39,15.14
48,20240603_SEFL_21J_trec2_g12,4,trec,2,min_02,57.17,16.53
48,20240603_SEFL_21J_trec2_g12,4,trec,2,min_03,41.56,20.89
48,20240603_SEFL_21J_trec2_g12,4,trec,2,min_04,22.83,106.14
48,20240603_SEFL_21J_trec2_g12,4,trec,2,min_05,4.5,147.22
48,20240603_SEFL_21J_trec2_g12,4,trec,2,avg,37.6,61.18
49,20240601_sefl21j_trec1_g13,1,trec,1,min_01,56.5,12.73
49,20240601_sefl21j_trec1_g13,1,trec,1,min_02,48.44,31.59
49,20240601_sefl21j_trec1_g13,1,trec,1,min_03,46.28,28.01
49,20240601_sefl21j_trec1_g13,1,trec,1,min_04,33.28,105.94
49,20240601_sefl21j_trec1_g13,1,trec,1,min_05,9.94,145.1
49,20240601_sefl21j_trec1_g13,1,trec,1,avg,40.01,64.67
