Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
4,4,4,21J_LD4_01_02_03_04_2024-06-12 12-34-41.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,0,"(0, 1800)",0.009994448,1,840.6420241,86.52474999
4,4,4,21J_LD4_01_02_03_04_2024-06-12 12-34-41.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,1,"(1800, 3600)",0.077179345,0.923931149,836.9405205,86.14376537
4,4,4,21J_LD4_01_02_03_04_2024-06-12 12-34-41.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,2,"(3600, 5400)",0.120488617,0.882287618,948.0742096,97.58242106
4,4,4,21J_LD4_01_02_03_04_2024-06-12 12-34-41.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,3,"(5400, 7200)",0.187118268,0.813992227,835.7589721,86.02215216
4,4,4,21J_LD4_01_02_03_04_2024-06-12 12-34-41.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,4,"(7200, 9000)",0,1,506.0671177,52.08796323
5,4,1,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,0,"(0, 1800)",0,1,759.8746715,77.645192
5,4,1,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,1,"(1800, 3600)",0,1,587.7789449,60.06017932
5,4,1,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,2,"(3600, 5400)",0.309827873,0.690172127,903.7839952,92.3500736
5,4,1,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,3,"(5400, 7200)",0.176013326,0.824541921,820.3078518,83.82034965
5,4,1,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,4,"(7200, 9000)",0,1,554.8269935,56.69309697
6,4,2,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,0,"(0, 1800)",0,1,567.2910579,56.61234284
6,4,2,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,1,"(1800, 3600)",0.077734592,0.922265408,673.9590599,67.25718804
6,4,2,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,2,"(3600, 5400)",0.16379789,0.83620211,1061.305682,105.9121244
6,4,2,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,3,"(5400, 7200)",0.183231538,0.81898945,965.5591268,96.35717601
6,4,2,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,4,"(7200, 9000)",0,1,579.8332936,57.8639849
7,4,3,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,0,"(0, 1800)",0.130483065,0.871182676,1043.43837,106.488244
7,4,3,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,1,"(1800, 3600)",0.101610217,0.898389783,1023.453734,104.4487093
7,4,3,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,2,"(3600, 5400)",0.257634647,0.745141588,1328.171628,135.5467352
7,4,3,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,3,"(5400, 7200)",0.147695725,0.856746252,1079.564493,110.1751003
7,4,3,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,4,"(7200, 9000)",0.443642421,0.556357579,899.1730209,91.76522429
8,4,4,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",light,FALSE,0,"(0, 1800)",0.127151582,0.872848418,717.5603145,73.85632056
8,4,4,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",light,FALSE,1,"(1800, 3600)",0.125485841,0.874514159,830.5541018,85.48643054
8,4,4,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",light,FALSE,2,"(3600, 5400)",0,1,517.7506699,53.29051604
8,4,4,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",light,FALSE,3,"(5400, 7200)",0,1,639.6139164,65.83353272
8,4,4,21J_LD4_05_06_07_08_2024-06-12 12-48-49.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",light,FALSE,4,"(7200, 9000)",0.156579678,0.846196557,1043.108711,107.3640358
9,4,1,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",light,FALSE,0,"(0, 1800)",0.634647418,0.368128817,1371.155043,140.1067841
9,4,1,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",light,FALSE,1,"(1800, 3600)",0.385341477,0.620210994,1455.114917,148.6859364
9,4,1,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",light,FALSE,2,"(3600, 5400)",0.222654081,0.785674625,1337.977642,136.716665
9,4,1,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",light,FALSE,3,"(5400, 7200)",0.41532482,0.594114381,1491.969197,152.4517649
9,4,1,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",light,FALSE,4,"(7200, 9000)",0.029983343,0.970571904,1144.776697,116.9750878
10,4,2,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,0,"(0, 1800)",0.10660744,0.896168795,676.8692707,67.54761013
10,4,2,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,1,"(1800, 3600)",0,1,410.7943461,40.99488266
10,4,2,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,2,"(3600, 5400)",0,1,241.9689883,24.14709545
10,4,2,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,3,"(5400, 7200)",0,1,565.7329414,56.45685188
10,4,2,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,4,"(7200, 9000)",0,1,622.8177501,62.15358324
11,4,3,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,0,"(0, 1800)",0,1,609.9616829,62.24972206
11,4,3,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,1,"(1800, 3600)",0.20377568,0.797334814,1333.809121,136.1220703
11,4,3,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,2,"(3600, 5400)",0.286507496,0.715158245,1203.312025,122.8041715
11,4,3,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,3,"(5400, 7200)",0.176568573,0.823431427,821.0633873,83.79373507
11,4,3,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",dark,FALSE,4,"(7200, 9000)",0.210993892,0.790116602,1156.400441,118.0166035
12,4,4,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,0,"(0, 1800)",0,1,751.1796006,77.31665236
12,4,4,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,1,"(1800, 3600)",0,1,621.3452037,63.95318919
12,4,4,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,2,"(3600, 5400)",0.136035536,0.865074958,865.3163954,89.06440866
12,4,4,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,3,"(5400, 7200)",0,1,662.4499856,68.1839805
12,4,4,21J_LD4_09_10_11_12_2024-06-12 12-58-42.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,4,"(7200, 9000)",0.196557468,0.803442532,755.0020157,77.71008203
13,4,1,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,0,"(0, 1800)",0.042198778,0.958356469,674.4278132,68.91409729
13,4,1,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,1,"(1800, 3600)",0.010549695,0.991671294,495.3198545,50.61256369
13,4,1,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,2,"(3600, 5400)",0.028872848,0.974458634,576.6798386,58.92605513
13,4,1,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,3,"(5400, 7200)",0,1,395.1950902,40.38165741
13,4,1,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,4,"(7200, 9000)",0,1,438.1418768,44.77002777
14,4,2,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",light,FALSE,0,"(0, 1800)",0.084952804,0.921154914,911.2332564,90.93577061
14,4,2,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",light,FALSE,1,"(1800, 3600)",0.166574125,0.834536369,986.8738798,98.48426418
14,4,2,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",light,FALSE,2,"(3600, 5400)",0.248195447,0.752915047,923.0496884,92.11498169
