"annotation_abrv","annotation_names","group","mean","sem","sd","var"
"SPIV","Spinal vestibular nucleus","No Trauma",208.9,30.7041256728364,97.0949706902131,9427.43333333333
"SPIV","Spinal vestibular nucleus","Trauma",209.1,42.3874850502939,134.040997045266,17966.9888888889
"SUV","Superior vestibular nucleus","Control",60.875,8.98100674439437,25.4021230833735,645.267857142857
"SUV","Superior vestibular nucleus","No Trauma",37.8,4.59661711358352,14.5357796106328,211.288888888889
"SUV","Superior vestibular nucleus","Trauma",55.2,10.3621104671458,32.7678704424522,1073.73333333333
"VISC1","Visceral area, layer 1","Control",24.75,5.17117698677694,14.6262972562632,213.928571428571
"VISC1","Visceral area, layer 1","No Trauma",130.6,52.9476051289281,167.435028858626,28034.4888888889
"VISC1","Visceral area, layer 1","Trauma",86.1,11.6946806521408,36.9818273690681,1367.65555555556
"VISC2/3","Visceral area, layer 2/3","Control",49.25,10.05476077715,28.4391581149252,808.785714285714
"VISC2/3","Visceral area, layer 2/3","No Trauma",446.4,230.626499392898,729.305026872997,531885.822222222
"VISC2/3","Visceral area, layer 2/3","Trauma",292.2,66.7231094399334,210.996998398871,44519.7333333333
"VISC4","Visceral area, layer 4","Control",19.5,4.13175853256559,11.68637790641,136.571428571429
"VISC4","Visceral area, layer 4","No Trauma",117.1,69.7978748482598,220.72026035988,48717.4333333333
"VISC4","Visceral area, layer 4","Trauma",63.4,17.8532287773886,56.4568665246113,3187.37777777778
"VISC5","Visceral area, layer 5","Control",203,38.4029388756344,108.619913985814,11798.2857142857
"VISC5","Visceral area, layer 5","No Trauma",587.6,165.11135636291,522.127953666532,272617.6
"VISC5","Visceral area, layer 5","Trauma",417.6,60.0564919240395,189.915302759473,36067.8222222222
"VISC6a","Visceral area, layer 6a","Control",267.25,39.0154502363212,110.352357732596,12177.6428571429
"VISC6a","Visceral area, layer 6a","No Trauma",534.3,130.42188381471,412.430209584334,170098.677777778
"VISC6a","Visceral area, layer 6a","Trauma",440.9,66.2054798000555,209.360109752444,43831.6555555556
"VISC6b","Visceral area, layer 6b","Control",13.25,1.81018941392488,5.11998883927355,26.2142857142857
"VISC6b","Visceral area, layer 6b","No Trauma",20,4.20581607882333,13.29995822884,176.888888888889
"VISC6b","Visceral area, layer 6b","Trauma",24.6,4.46019431564739,14.1043728443817,198.933333333333
"CA1","Field CA1","Control",1976.375,234.805537892529,664.130352415849,441069.125
"CA1","Field CA1","No Trauma",2518.9,299.600120531054,947.418768139107,897602.322222222
"CA1","Field CA1","Trauma",2310.8,284.407290108159,899.374819898059,808875.066666667
"CA2","Field CA2","Control",394.125,34.074203428484,96.3764012312439,9288.41071428571
"CA2","Field CA2","No Trauma",503.9,54.1833205167625,171.342704023901,29358.3222222222
"CA2","Field CA2","Trauma",493.8,34.7670981117365,109.943217667627,12087.5111111111
"CA3","Field CA3","Control",2564.125,215.154216908643,608.548023107931,370330.696428571
"CA3","Field CA3","No Trauma",3285.7,298.42635607466,943.706999020353,890582.9
"CA3","Field CA3","Trauma",3153.1,281.360048099702,889.738594569589,791634.766666667
"AD","Anterodorsal nucleus","Control",6.625,2.55606771092965,7.22965124628133,52.2678571428571
"AD","Anterodorsal nucleus","No Trauma",10.8,2.81977146434088,8.91690030846544,79.5111111111111
"AD","Anterodorsal nucleus","Trauma",14.4,3.71543327815807,11.7492316533654,138.044444444444
"AM","Anteromedial nucleus","Control",40.375,8.07981943751574,22.853180460121,522.267857142857
"AM","Anteromedial nucleus","No Trauma",54.5,12.4143733900132,39.2576956362274,1541.16666666667
"AM","Anteromedial nucleus","Trauma",48,5.10772834916745,16.152055252781,260.888888888889
"AV","Anteroventral nucleus of thalamus","Control",91.625,19.6195397317499,55.4924383523171,3079.41071428571
"AV","Anteroventral nucleus of thalamus","No Trauma",74.1,17.508378946474,55.3663556081971,3065.43333333333
"AV","Anteroventral nucleus of thalamus","Trauma",68.1,7.21025504249175,22.8008284449881,519.877777777778
"IAD","Interanterodorsal nucleus of the thalamus","Control",13.625,3.38556547292008,9.57582521621132,91.6964285714286
"IAD","Interanterodorsal nucleus of the thalamus","No Trauma",20.6,4.00610645001963,12.6684209311535,160.488888888889
"IAD","Interanterodorsal nucleus of the thalamus","Trauma",29.3,6.5252501016351,20.6346526234121,425.788888888889
"IAM","Interanteromedial nucleus of the thalamus","Control",26.875,4.59595124616688,12.9993131686694,168.982142857143
"IAM","Interanteromedial nucleus of the thalamus","No Trauma",26.4,6.98283610003844,22.0816666037688,487.6
"IAM","Interanteromedial nucleus of the thalamus","Trauma",17.6,4.5220447685631,14.2999611499084,204.488888888889
"LD","Lateral dorsal nucleus of thalamus","Control",41.5,5.63471383479232,15.9373774505092,254
"LD","Lateral dorsal nucleus of thalamus","No Trauma",45.7,5.03554035498343,15.9237767714405,253.566666666667
"LD","Lateral dorsal nucleus of thalamus","Trauma",47.8,6.27304639797213,19.837114485507,393.511111111111
"MB","Midbrain","Control",2769.625,219.654187425534,621.275861778463,385983.696428571
"MB","Midbrain","No Trauma",3219.7,274.820711252506,869.059395745385,755264.233333333
"MB","Midbrain","Trauma",3181.5,196.75146476936,622.182761645554,387111.388888889
"CTXsp","Cortical subplate","Control",882,122.37544688376,346.130033368964,119806
"CTXsp","Cortical subplate","No Trauma",1264.2,93.5984092932258,295.984158735264,87606.6222222222
"CTXsp","Cortical subplate","Trauma",1410.7,144.43637968939,456.747936807357,208618.677777778
"PAL","Pallidum","Control",666.125,74.8370700493507,211.671198864114,44804.6964285714
"PAL","Pallidum","No Trauma",928.5,84.852322694589,268.326604470497,71999.1666666667
"PAL","Pallidum","Trauma",890.5,61.3223269109855,193.918224460152,37604.2777777778
"STR","Striatum","Control",1318.125,157.454918434724,445.349762225473,198336.410714286
"STR","Striatum","No Trauma",2107.1,174.788599297679,552.730082811171,305510.544444444
"STR","Striatum","Trauma",2014.5,167.153904464651,528.587057898486,279404.277777778
"HPF","Hippocampal formation","Control",670.875,107.966006141484,305.373980321086,93253.2678571429
"HPF","Hippocampal formation","No Trauma",1122.9,219.663401594348,694.636667618403,482520.1
"HPF","Hippocampal formation","Trauma",1026.5,166.86243502425,527.665350598485,278430.722222222
"BMA","Basomedial amygdalar nucleus","Control",874.875,74.4411170705698,210.551274718806,44331.8392857143
"BMA","Basomedial amygdalar nucleus","No Trauma",1414.6,123.554414463156,390.713364672023,152656.933333333
"BMA","Basomedial amygdalar nucleus","Trauma",1655.1,184.2826000106,582.752749171264,339600.766666667
"CLA","Claustrum","Control",605.5,59.7602352261578,169.027470294878,28570.2857142857
"CLA","Claustrum","No Trauma",918,93.7149341828126,296.352642790458,87824.8888888889
"CLA","Claustrum","Trauma",958.5,74.2331537192858,234.745843650343,55105.6111111111
"LA","Lateral amygdalar nucleus","Control",293,45.6731399652543,129.183147950055,16688.2857142857
"LA","Lateral amygdalar nucleus","No Trauma",819.9,43.7209459082384,138.257770527053,19115.2111111111
"LA","Lateral amygdalar nucleus","Trauma",849.8,71.8581627621772,227.235462803576,51635.9555555556
"PA","Posterior amygdalar nucleus","Control",397.875,52.1770466434099,147.578974015368,21779.5535714286
"PA","Posterior amygdalar nucleus","No Trauma",300.4,46.4619796775337,146.925680381462,21587.1555555556
"PA","Posterior amygdalar nucleus","Trauma",315.7,50.9897702158645,161.243811250747,25999.5666666667
"LH","Lateral habenula","Control",67.5,26.3845192706416,74.6266899784712,5569.14285714286
"LH","Lateral habenula","No Trauma",54.9,9.80980235388166,31.0213188343472,962.322222222222
"LH","Lateral habenula","Trauma",53.5,4.8745370150519,15.4146395063625,237.611111111111
"MH","Medial habenula","Control",113.5,44.7608725818176,126.602866137721,16028.2857142857
"MH","Medial habenula","No Trauma",98,24.8600527397313,78.61438940946,6180.22222222222
"MH","Medial habenula","Trauma",136.9,28.5176163878478,90.1806212245427,8132.54444444444
"LGd","Dorsal part of the lateral geniculate complex","Control",9.875,4.41360518332641,12.4835606184408,155.839285714286
"LGd","Dorsal part of the lateral geniculate complex","No Trauma",35,15.4222062119674,48.7692981746144,2378.44444444444
"LGd","Dorsal part of the lateral geniculate complex","Trauma",15.3,6.09744937567249,19.2818279446968,371.788888888889
"MG","Medial geniculate complex","Control",122.75,18.8070560466772,53.1943874590436,2829.64285714286
"MG","Medial geniculate complex","No Trauma",188.8,32.9014690654789,104.043580612485,10825.0666666667
"MG","Medial geniculate complex","Trauma",143.4,15.9361224894891,50.3944441382183,2539.6
"IGL","Intergeniculate leaflet of the lateral geniculate complex","Control",50.25,10.7433534269865,30.3867922436236,923.357142857143
"IGL","Intergeniculate leaflet of the lateral geniculate complex","No Trauma",70.1,10.7439388597582,33.9753178384283,1154.32222222222
"IGL","Intergeniculate leaflet of the lateral geniculate complex","Trauma",66.3,10.4243838080616,32.9647960372543,1086.67777777778
"SubG","Subgeniculate nucleus","Control",2.75,0.3659625273557,1.03509833901353,1.07142857142857
"SubG","Subgeniculate nucleus","No Trauma",3,1.13529242439509,3.590109871423,12.8888888888889
"SubG","Subgeniculate nucleus","Trauma",3.4,0.686375342732467,2.17050941281329,4.71111111111111
"LGv","Ventral part of the lateral geniculate complex","Control",373.625,29.4193434300826,83.2104689498692,6923.98214285714
"LGv","Ventral part of the lateral geniculate complex","No Trauma",429.7,41.4377846898214,131.03778081149,17170.9
"LGv","Ventral part of the lateral geniculate complex","Trauma",463.4,22.8206534135686,72.1652424801734,5207.82222222222
"MY","Medulla","Control",1189.125,224.605959523721,635.281588296538,403582.696428571
"MY","Medulla","No Trauma",1092,157.926143075384,499.406314203842,249406.666666667
"MY","Medulla","Trauma",1179.4,216.946188924555,686.04408669479,470656.488888889
"P","Pons","Control",2500.125,261.635886402404,740.018037907571,547626.696428571
"P","Pons","No Trauma",2910.5,272.859273863531,862.856786108409,744521.833333333
"P","Pons","Trauma",3030.1,256.297069389757,810.482496897853,656881.877777778
"LHA","Lateral hypothalamic area","Control",4611.5,296.598453902145,838.90711217461,703765.142857143
"LHA","Lateral hypothalamic area","No Trauma",5878,363.754190506599,1150.29175043165,1323171.11111111
"LHA","Lateral hypothalamic area","Trauma",6402.5,429.564980209307,1358.40374050656,1845260.72222222
"LPO","Lateral preoptic area","Control",1544.375,80.6006330841851,227.973016887024,51971.6964285714
"LPO","Lateral preoptic area","No Trauma",1678.8,121.294297750004,383.56624808065,147123.066666667
"LPO","Lateral preoptic area","Trauma",1680.8,136.124110036883,430.462232179936,185297.733333333
"PSTN","Parasubthalamic nucleus","Control",185.375,8.21787576827839,23.243662730793,540.267857142857
"PSTN","Parasubthalamic nucleus","No Trauma",227.7,14.6378884330281,46.2890675838019,2142.67777777778
"PSTN","Parasubthalamic nucleus","Trauma",221.3,11.9638808270747,37.833113068375,1431.34444444444
"PST","Preparasubthalamic nucleus","Control",29.375,3.61513435830142,10.2251440786217,104.553571428571
"PST","Preparasubthalamic nucleus","No Trauma",42,2.65832027165025,8.40634680861233,70.6666666666667
"PST","Preparasubthalamic nucleus","Trauma",39.9,3.07480803375502,9.72339675444978,94.5444444444445
"RCH","Retrochiasmatic area","Control",163.25,17.924195538832,50.6972808512871,2570.21428571429
"RCH","Retrochiasmatic area","No Trauma",229.7,28.2752541986805,89.4142046880696,7994.9
"RCH","Retrochiasmatic area","Trauma",267,33.749403286906,106.724984058196,11390.2222222222
"STN","Subthalamic nucleus","Control",64.75,7.44923294229489,21.0696125125397,443.928571428571
"STN","Subthalamic nucleus","No Trauma",124.9,24.0015971690774,75.8997145361342,5760.76666666667
"STN","Subthalamic nucleus","Trauma",96.7,12.6921235417876,40.1360187362922,1610.9
"TU","Tuberal nucleus","Control",324.875,38.4296376976342,108.695429658157,11814.6964285714
"TU","Tuberal nucleus","No Trauma",688.5,81.3851269513594,257.362368828251,66235.3888888889
"TU","Tuberal nucleus","Trauma",689.5,33.5208890096907,106.002358464329,11236.5
"ZI","Zona incerta","Control",737.75,76.374020919607,216.018352394949,46663.9285714286
"ZI","Zona incerta","No Trauma",928,86.2787472221417,272.837354887893,74440.2222222222
"ZI","Zona incerta","Trauma",827.9,65.2833907752279,206.444208228546,42619.2111111111
"AHN","Anterior hypothalamic nucleus","Control",1726.25,52.724265896129,149.126743792942,22238.7857142857
"AHN","Anterior hypothalamic nucleus","No Trauma",1991,101.4906673323,320.941670020513,103003.555555556
"AHN","Anterior hypothalamic nucleus","Trauma",2316.4,98.7091350044834,312.145692479222,97434.9333333333
"PMd","Dorsal premammillary nucleus","Control",75,12.588259836621,35.6049755752519,1267.71428571429
"PMd","Dorsal premammillary nucleus","No Trauma",101.8,17.2895601126486,54.6743896983669,2989.28888888889
"PMd","Dorsal premammillary nucleus","Trauma",122.5,9.86942529003364,31.2098631133742,974.055555555556
"MPN","Medial preoptic nucleus","Control",318.375,24.6539894627334,69.732012529602,4862.55357142857
"MPN","Medial preoptic nucleus","No Trauma",376.5,34.8183380801937,110.105252675187,12123.1666666667
"MPN","Medial preoptic nucleus","Trauma",408.3,54.3956799755275,172.014243596279,29588.9
"PVHd","Paraventricular hypothalamic nucleus, descending division","Control",94.625,9.29081247408274,26.2783860126259,690.553571428571
"PVHd","Paraventricular hypothalamic nucleus, descending division","No Trauma",101.3,8.40376899571456,26.5750509563638,706.233333333333
"PVHd","Paraventricular hypothalamic nucleus, descending division","Trauma",120.6,7.10899274002849,22.4806089280913,505.377777777778
"PH","Posterior hypothalamic nucleus","Control",1288,124.58516880317,352.380070783968,124171.714285714
"PH","Posterior hypothalamic nucleus","No Trauma",1238.9,166.387262466546,526.16272303453,276847.211111111
"PH","Posterior hypothalamic nucleus","Trauma",1201.7,103.654452656678,327.784160013195,107442.455555556
"PMv","Ventral premammillary nucleus","Control",62.5,11.602031841757,32.8155015633944,1076.85714285714
"PMv","Ventral premammillary nucleus","No Trauma",72.6,14.0104722737434,44.3050034796673,1962.93333333333
"PMv","Ventral premammillary nucleus","Trauma",112.8,11.3144941459076,35.7795720737096,1280.17777777778
"VMH","Ventromedial hypothalamic nucleus","Control",325.625,71.4437684726347,202.073492642087,40833.6964285714
"VMH","Ventromedial hypothalamic nucleus","No Trauma",794,57.8327089303469,182.883083477456,33446.2222222222
"VMH","Ventromedial hypothalamic nucleus","Trauma",798.4,57.0775690520268,180.495121509942,32578.4888888889
"HY","Hypothalamus","Control",3563,218.003194603067,616.606148896638,380203.142857143
"HY","Hypothalamus","No Trauma",4398.5,332.723550580825,1052.16425101365,1107049.61111111
"HY","Hypothalamus","Trauma",4537.7,176.049301806814,556.716774191928,309933.566666667
"TH","Thalamus","Control",1347,139.878391060643,395.635835441779,156527.714285714
"TH","Thalamus","No Trauma",1545.1,150.243539332349,475.111788015317,225731.211111111
"TH","Thalamus","Trauma",1455.8,72.5967247501183,229.571000878692,52702.8444444444
"CL","Central lateral nucleus of the thalamus","Control",15.875,3.01447401239894,8.52622006351165,72.6964285714286
"CL","Central lateral nucleus of the thalamus","No Trauma",21.4,4.70744091837593,14.8862352527427,221.6
"CL","Central lateral nucleus of the thalamus","Trauma",26.7,3.12712150209884,9.88882646671934,97.7888888888889
"CM","Central medial nucleus of the thalamus","Control",22.875,3.40397614143057,9.62789845041111,92.6964285714286
"CM","Central medial nucleus of the thalamus","No Trauma",31.9,10.4726628259802,33.1174676970729,1096.76666666667
"CM","Central medial nucleus of the thalamus","Trauma",32.5,10.1107753301998,31.9730789536725,1022.27777777778
"PCN","Paracentral nucleus","Control",5.25,0.881354477089505,2.49284690951645,6.21428571428571
"PCN","Paracentral nucleus","No Trauma",7.7,2.9365512652316,9.28619046398109,86.2333333333333
"PCN","Paracentral nucleus","Trauma",8.4,2.19696760710454,6.94742158406028,48.2666666666667
"PF","Parafascicular nucleus","Control",24,3.34343706813384,9.45666809339164,89.4285714285714
"PF","Parafascicular nucleus","No Trauma",27.1,4.94064773081425,15.6236999459155,244.1
"PF","Parafascicular nucleus","Trauma",31.8,4.34306599330729,13.7339805672726,188.622222222222
"RH","Rhomboid nucleus","Control",17.5,2.8347335475692,8.01783725737273,64.2857142857143
"RH","Rhomboid nucleus","No Trauma",20.8,5.89689183666559,18.6476093195169,347.733333333333
"RH","Rhomboid nucleus","Trauma",15.5,3.60632161011127,11.4041902630373,130.055555555556
"LP","Lateral posterior nucleus of the thalamus","Control",204.5,25.3151563861878,71.6020749898852,5126.85714285714
"LP","Lateral posterior nucleus of the thalamus","No Trauma",289.8,41.0132228000244,129.695198232026,16820.8444444444
"LP","Lateral posterior nucleus of the thalamus","Trauma",274.8,24.9567626105631,78.9202128735092,6228.4
"PO","Posterior complex of the thalamus","Control",2.75,0.725800051175056,2.0528725518857,4.21428571428571
"PO","Posterior complex of the thalamus","No Trauma",2.8,1.07289846262874,3.39280283999986,11.5111111111111
"PO","Posterior complex of the thalamus","Trauma",8,3.5932034608565,11.3627070327062,129.111111111111
"POL","Posterior limiting nucleus of the thalamus","Control",71,11.3073932830314,31.9821378718988,1022.85714285714
"POL","Posterior limiting nucleus of the thalamus","No Trauma",85.3,10.4892007957391,33.1697653493861,1100.23333333333
"POL","Posterior limiting nucleus of the thalamus","Trauma",72.4,7.95850348858237,25.1669977903161,633.377777777778
"SF","Septofimbrial nucleus","Control",90.875,17.125,48.4368145112785,2346.125
"SF","Septofimbrial nucleus","No Trauma",114.3,14.4745370296332,45.772505090089,2095.12222222222
"SF","Septofimbrial nucleus","Trauma",118.4,11.2142766151009,35.4626564148824,1257.6
"SH","Septohippocampal nucleus","Control",6.875,1.92202924758481,5.43631965842439,29.5535714285714
"SH","Septohippocampal nucleus","No Trauma",19.2,6.42356771757115,20.313104691854,412.622222222222
"SH","Septohippocampal nucleus","Trauma",13.8,4.68757222166585,14.8234049169998,219.733333333333
"IMD","Intermediodorsal nucleus of the thalamus","Control",11.75,2.73698217542085,7.74135462490716,59.9285714285714
"IMD","Intermediodorsal nucleus of the thalamus","No Trauma",16.2,7.16906936467737,22.6705878961168,513.955555555556
"IMD","Intermediodorsal nucleus of the thalamus","Trauma",13.4,4.63129451545557,14.6454391838855,214.488888888889
"MD","Mediodorsal nucleus of thalamus","Control",161.75,32.3622078974844,91.5341466339202,8378.5
"MD","Mediodorsal nucleus of thalamus","No Trauma",158.1,25.8218038788067,81.6557135511996,6667.65555555556
"MD","Mediodorsal nucleus of thalamus","Trauma",215.3,28.4636415254424,90.0099377229475,8101.78888888889
"SMT","Submedial nucleus of the thalamus","Control",1.125,0.398098157314428,1.1259916264596,1.26785714285714
"SMT","Submedial nucleus of the thalamus","No Trauma",2.3,0.731057073315377,2.31180545125329,5.34444444444444
"SMT","Submedial nucleus of the thalamus","Trauma",2.2,0.592546294487706,1.87379590967403,3.51111111111111
"NDB","Diagonal band nucleus","Control",819.25,99.4965451661514,281.418727166477,79196.5
"NDB","Diagonal band nucleus","No Trauma",1107.5,62.7954793135797,198.576741392899,39432.7222222222
"NDB","Diagonal band nucleus","Trauma",1155.1,96.3047766208925,304.542443675754,92746.1
"MS","Medial septal nucleus","Control",344.375,47.1104088816898,133.248358338855,17755.125
"MS","Medial septal nucleus","No Trauma",479.9,48.0907591030866,152.07633317223,23127.2111111111
"MS","Medial septal nucleus","Trauma",522.8,62.3229581383226,197.082498236427,38841.5111111111
"VI","Abducens nucleus","Control",3.375,1.26685070718128,3.58319490319543,12.8392857142857
"VI","Abducens nucleus","No Trauma",3,1.05409255338946,3.33333333333333,11.1111111111111
"VI","Abducens nucleus","Trauma",6.9,2.54929184066652,8.06156863698926,64.9888888888889
"DMX","Dorsal motor nucleus of the vagus nerve","Control",24.125,8.10299217220757,22.9187228514779,525.267857142857
"DMX","Dorsal motor nucleus of the vagus nerve","No Trauma",32.2,9.84637553169242,31.1369733774995,969.511111111111
"DMX","Dorsal motor nucleus of the vagus nerve","Trauma",30.7,7.45661525835356,23.5798878519621,556.011111111111
"VII","Facial motor nucleus","Control",15.625,3.58039054134761,10.1268737243323,102.553571428571
"VII","Facial motor nucleus","No Trauma",28.3,4.11514816798186,13.0132411198919,169.344444444444
"VII","Facial motor nucleus","Trauma",21.9,2.72621023074564,8.62103370960943,74.3222222222222
"GRN","Gigantocellular reticular nucleus","Control",100.625,25.5810598881282,72.3541636673385,5235.125
"GRN","Gigantocellular reticular nucleus","No Trauma",83.7,15.2854687712074,48.3368964203905,2336.45555555556
"GRN","Gigantocellular reticular nucleus","Trauma",82.8,19.5043015198642,61.6780169734548,3804.17777777778
"XII","Hypoglossal nucleus","Control",16.125,4.25288767444293,12.0289828568931,144.696428571429
"XII","Hypoglossal nucleus","No Trauma",19.5,6.09416843292741,19.2714526927497,371.388888888889
"XII","Hypoglossal nucleus","Trauma",12.5,4.68626835671103,14.8192817339813,219.611111111111
"IO","Inferior olivary complex","Control",19.125,5.43611435546699,15.375653296225,236.410714285714
"IO","Inferior olivary complex","No Trauma",11.5,2.31060357674978,7.30677007226099,53.3888888888889
"IO","Inferior olivary complex","Trauma",15,3.76828873628335,11.916375287813,142
"ICB","Infracerebellar nucleus","Control",4.375,1.68964810368482,4.77904652773811,22.8392857142857
"ICB","Infracerebellar nucleus","No Trauma",3.9,1.18743420870379,3.75499667110372,14.1
"ICB","Infracerebellar nucleus","Trauma",5.4,1.82086670449969,5.75808610178378,33.1555555555556
"IRN","Intermediate reticular nucleus","Control",77.5,18.8849902605974,53.4148187036412,2853.14285714286
"IRN","Intermediate reticular nucleus","No Trauma",76.2,22.033207261364,69.675119104471,4854.62222222222
"IRN","Intermediate reticular nucleus","Trauma",122.2,27.8531067487194,88.0792572377603,7757.95555555556
"LRN","Lateral reticular nucleus","Control",48.125,15.6084197745045,44.1472778646333,1948.98214285714
"LRN","Lateral reticular nucleus","No Trauma",32.6,9.39763563645429,29.7179332315616,883.155555555556
"LRN","Lateral reticular nucleus","Trauma",47.3,20.1604949233781,63.7530827141367,4064.45555555556
"MARN","Magnocellular reticular nucleus","Control",189.625,48.4601962955166,137.066133672764,18787.125
"MARN","Magnocellular reticular nucleus","No Trauma",116.2,23.8638732070979,75.4641931278964,5694.84444444444
"MARN","Magnocellular reticular nucleus","Trauma",92.2,12.7887102989751,40.4414528808142,1635.51111111111
"x","Nucleus x","Control",15.5,4.68660705780693,13.2557265253281,175.714285714286
"x","Nucleus x","No Trauma",14.7,3.3,10.4355162785557,108.9
"x","Nucleus x","Trauma",13.9,3.91421909339668,12.3778475960528,153.211111111111
"y","Nucleus y","Control",19.5,4.71320333894961,13.3309521683294,177.714285714286
"y","Nucleus y","No Trauma",8,1.38242942355518,4.371625682868,19.1111111111111
"y","Nucleus y","Trauma",14.2,3.51441476082592,11.1135552867258,123.511111111111
"PPY","Parapyramidal nucleus","Control",11.875,4.56867243924785,12.9221570512489,166.982142857143
"PPY","Parapyramidal nucleus","No Trauma",8.1,3.68616030277819,11.656662377275,135.877777777778
"PPY","Parapyramidal nucleus","Trauma",10.3,3.36005952328229,10.6254411673116,112.9
"PAS","Parasolitary nucleus","Control",1.625,0.754451077652772,2.13390989232709,4.55357142857143
"PAS","Parasolitary nucleus","No Trauma",2.5,1.15710366384732,3.65908306668336,13.3888888888889
"PAS","Parasolitary nucleus","Trauma",2,0.632455532033676,2,4
"PARN","Parvicellular reticular nucleus","Control",183.25,50.9536729364458,144.118750638889,20770.2142857143
"PARN","Parvicellular reticular nucleus","No Trauma",188,42.5955135874399,134.69884104096,18143.7777777778
"PARN","Parvicellular reticular nucleus","Trauma",233.5,55.6908630048253,176.109971955657,31014.7222222222
"ECU","External cuneate nucleus","Control",33.75,10.6800046816469,30.2076149339864,912.5
"ECU","External cuneate nucleus","No Trauma",44.7,12.8314284300523,40.5765394724039,1646.45555555556
"ECU","External cuneate nucleus","Trauma",49.3,14.29533723515,45.2058255832881,2043.56666666667
"NTS","Nucleus of the solitary tract","Control",128,33.6521067054395,95.1825314105182,9059.71428571429
"NTS","Nucleus of the solitary tract","No Trauma",173.9,52.658744129853,166.521570174357,27729.4333333333
"NTS","Nucleus of the solitary tract","Trauma",192.1,57.773975302226,182.697351437349,33378.3222222222
"NTB","Nucleus of the trapezoid body","Control",14.875,5.93547897934832,16.7880697435496,281.839285714286
"NTB","Nucleus of the trapezoid body","No Trauma",8,2.20100986922922,6.9602043392737,48.4444444444444
"NTB","Nucleus of the trapezoid body","Trauma",7.6,2.29589004769634,7.26024180803306,52.7111111111111
"SPVC","Spinal nucleus of the trigeminal, caudal part","Control",19,5.22357294250921,14.7744953986833,218.285714285714
"SPVC","Spinal nucleus of the trigeminal, caudal part","No Trauma",23.1,7.36576163369712,23.2925834643657,542.544444444444
"SPVC","Spinal nucleus of the trigeminal, caudal part","Trauma",47.9,20.3363112573435,64.309062779328,4135.65555555556
"SPVI","Spinal nucleus of the trigeminal, interpolar part","Control",11.625,2.85942988823197,8.08768905718527,65.4107142857143
"SPVI","Spinal nucleus of the trigeminal, interpolar part","No Trauma",12.2,2.77608837515427,8.77876225140348,77.0666666666667
"SPVI","Spinal nucleus of the trigeminal, interpolar part","Trauma",18.2,8.29564812282788,26.2331427354364,688.177777777778
"SPVO","Spinal nucleus of the trigeminal, oral part","Control",11.75,3.08075825545781,8.71370021452261,75.9285714285714
"SPVO","Spinal nucleus of the trigeminal, oral part","No Trauma",14.1,4.65104528275335,14.7078965940825,216.322222222222
"SPVO","Spinal nucleus of the trigeminal, oral part","Trauma",11,4.01109572173102,12.684198393627,160.888888888889
"PPN","Pedunculopontine nucleus","Control",88.875,11.0315092543392,31.2018200018616,973.553571428571
"PPN","Pedunculopontine nucleus","No Trauma",166.1,25.4232832917649,80.3954808016802,6463.43333333333
"PPN","Pedunculopontine nucleus","Trauma",174.2,13.6941187700738,43.304605862297,1875.28888888889
"SNc","Substantia nigra, compact part","Control",97.875,6.60475342894365,18.6810637506846,348.982142857143
"SNc","Substantia nigra, compact part","No Trauma",98.1,13.0549692539746,41.2834376260289,1704.32222222222
"SNc","Substantia nigra, compact part","Trauma",110.8,10.336343647538,32.6863886044329,1068.4
"CUN","Cuneiform nucleus","Control",55,7.30948503169487,20.674345731572,427.428571428571
"CUN","Cuneiform nucleus","No Trauma",169.2,17.2959854044547,54.6947082551055,2991.51111111111
"CUN","Cuneiform nucleus","Trauma",183.5,18.041464587013,57.0521204202302,3254.94444444444
"EW","Edinger-Westphal nucleus","Control",11.875,2.8437745289366,8.04340901430659,64.6964285714286
"EW","Edinger-Westphal nucleus","No Trauma",12.9,2.94938788376315,9.32678341599551,86.9888888888889
"EW","Edinger-Westphal nucleus","Trauma",16.4,4.28744938421694,13.5581054068119,183.822222222222
"LT","Lateral terminal nucleus of the accessory optic tract","Control",1,0.462910049886276,1.30930734141595,1.71428571428571
"LT","Lateral terminal nucleus of the accessory optic tract","No Trauma",1.2,0.466666666666667,1.47572957474524,2.17777777777778
"LT","Lateral terminal nucleus of the accessory optic tract","Trauma",2,0.494413232473044,1.56347191994114,2.44444444444444
"MRN","Midbrain reticular nucleus","Control",1367.5,136.318036748103,385.565632730482,148660.857142857
"MRN","Midbrain reticular nucleus","No Trauma",1779.6,227.60903125999,719.762954806033,518058.711111111
"MRN","Midbrain reticular nucleus","Trauma",1515.5,117.278893620672,370.868425305915,137543.388888889
"RR","Midbrain reticular nucleus, retrorubral area","Control",269.5,23.0767353472218,65.2708642066712,4260.28571428571
"RR","Midbrain reticular nucleus, retrorubral area","No Trauma",289.4,29.9511454056621,94.7138380127799,8970.71111111111
"RR","Midbrain reticular nucleus, retrorubral area","Trauma",297.5,28.1611434426942,89.0533547936292,7930.5
"III","Oculomotor nucleus","Control",3.25,1.34629120178363,3.80788655293195,14.5
"III","Oculomotor nucleus","No Trauma",2.7,1.03333333333333,3.26768691550733,10.6777777777778
"III","Oculomotor nucleus","Trauma",3.8,1.6983652270476,5.37070241629942,28.8444444444444
"PAG","Periaqueductal gray","Control",1462.875,197.494885783694,558.59989194925,312033.839285714
