Animal,Experiment,din,state,time,rewarded
10,25c5,3,1.0,1761074291.5396569,0.0
10,25c5,3,0.0,1761074291.566615,
10,25c5,3,1.0,1761074291.6364367,0.0
10,25c5,3,0.0,1761074291.6812923,
10,25c5,3,1.0,1761074291.7850547,0.0
10,25c5,3,0.0,1761074291.7880175,
10,25c5,3,1.0,1761074291.8668437,0.0
10,25c5,3,0.0,1761074291.9067132,
10,25c5,3,1.0,1761074291.9805536,0.0
10,25c5,3,0.0,1761074292.021447,
10,25c5,3,1.0,1761074292.0872786,0.0
10,25c5,3,0.0,1761074292.1371207,
10,25c5,4,1.0,1761074293.8039217,1.0
10,25c5,4,0.0,1761074293.81985,
10,25c5,4,1.0,1761074293.9674993,0.0
10,25c5,4,0.0,1761074294.004405,
10,25c5,4,1.0,1761074294.058237,0.0
10,25c5,4,0.0,1761074294.099161,
10,25c5,4,1.0,1761074294.1609745,0.0
10,25c5,4,0.0,1761074294.2009032,
10,25c5,4,1.0,1761074294.26274,0.0
10,25c5,4,0.0,1761074294.304633,
10,25c5,4,1.0,1761074294.377444,0.0
10,25c5,4,0.0,1761074294.4093354,
10,25c5,4,1.0,1761074294.493154,0.0
10,25c5,4,0.0,1761074294.5340164,
10,25c5,4,1.0,1761074294.5978813,0.0
10,25c5,4,0.0,1761074294.6477225,
10,25c5,4,1.0,1761074294.7225585,0.0
10,25c5,4,0.0,1761074294.7624562,
10,25c5,4,1.0,1761074295.089615,0.0
10,25c5,4,0.0,1761074295.1274934,
10,25c5,5,1.0,1761074296.892951,1.0
10,25c5,5,0.0,1761074296.9129295,
10,25c5,5,1.0,1761074297.0595534,0.0
10,25c5,5,0.0,1761074297.0894766,
10,25c5,5,1.0,1761074297.1553078,0.0
10,25c5,5,0.0,1761074297.183205,
10,25c5,5,1.0,1761074297.252057,0.0
10,25c5,5,0.0,1761074297.2809544,
10,25c5,5,1.0,1761074297.3468137,0.0
10,25c5,5,0.0,1761074297.3887055,
10,25c5,5,1.0,1761074297.4535415,0.0
10,25c5,5,0.0,1761074297.502385,
10,25c5,5,1.0,1761074297.5642264,0.0
10,25c5,5,0.0,1761074297.610108,
10,25c5,5,1.0,1761074297.6879082,0.0
10,25c5,5,0.0,1761074297.727806,
10,25c5,5,1.0,1761074297.8026133,0.0
10,25c5,5,0.0,1761074297.8395295,
10,25c5,3,1.0,1761074299.3496482,1.0
10,25c5,3,0.0,1761074299.3755815,
10,25c5,3,1.0,1761074299.608001,0.0
10,25c5,3,0.0,1761074299.644934,
10,25c5,3,1.0,1761074299.7157316,0.0
10,25c5,3,0.0,1761074299.7396924,
10,25c5,3,1.0,1761074299.808485,0.0
10,25c5,3,0.0,1761074299.841431,
10,25c5,3,1.0,1761074299.919201,0.0
10,25c5,3,0.0,1761074299.9451628,
10,25c5,3,1.0,1761074300.0219364,0.0
10,25c5,3,0.0,1761074300.0498655,
10,25c5,4,1.0,1761074301.5869431,1.0
10,25c5,4,0.0,1761074301.6078603,
10,25c5,4,1.0,1761074301.7594995,0.0
10,25c5,4,0.0,1761074301.786409,
10,25c5,4,1.0,1761074301.8562293,0.0
10,25c5,4,0.0,1761074301.8821635,
10,25c5,4,1.0,1761074301.9589653,0.0
10,25c5,4,0.0,1761074301.9888885,
10,25c5,4,1.0,1761074302.070678,0.0
10,25c5,4,0.0,1761074302.1025963,
10,25c5,4,1.0,1761074302.1764069,0.0
10,25c5,4,0.0,1761074302.2133117,
10,25c5,4,1.0,1761074302.3000894,0.0
10,25c5,4,0.0,1761074302.3330042,
10,25c5,4,1.0,1761074302.4177866,0.0
10,25c5,4,0.0,1761074302.4586809,
10,25c5,4,1.0,1761074302.536481,0.0
10,25c5,4,0.0,1761074302.5703936,
10,25c5,4,1.0,1761074302.6970997,0.0
10,25c5,4,0.0,1761074302.725028,
10,25c5,4,1.0,1761074302.8078153,0.0
10,25c5,4,0.0,1761074302.8527005,
10,25c5,4,1.0,1761074302.9175336,0.0
10,25c5,4,0.0,1761074302.962446,
10,25c5,4,1.0,1761074303.2138324,0.0
10,25c5,4,0.0,1761074303.2417324,
10,25c5,4,1.0,1761074303.3235478,0.0
10,25c5,4,0.0,1761074303.336489,
10,25c5,5,1.0,1761074305.5348384,1.0
10,25c5,5,0.0,1761074305.5607717,
10,25c5,5,1.0,1761074305.6305928,0.0
10,25c5,5,0.0,1761074305.6465795,
10,25c5,5,1.0,1761074305.7233531,0.0
10,25c5,5,0.0,1761074305.7393126,
10,25c5,5,1.0,1761074305.8171425,0.0
10,25c5,5,0.0,1761074305.8460388,
10,25c5,5,1.0,1761074305.915859,0.0
10,25c5,5,0.0,1761074305.952767,
10,25c5,5,1.0,1761074306.022585,0.0
10,25c5,5,0.0,1761074306.0684662,
10,25c5,5,1.0,1761074306.134326,0.0
10,25c5,5,0.0,1761074306.175192,
10,25c5,5,1.0,1761074306.2390275,0.0
10,25c5,5,0.0,1761074306.284911,
10,25c5,5,1.0,1761074306.3667305,0.0
10,25c5,5,0.0,1761074306.3786976,
10,25c5,3,1.0,1761074307.9237585,1.0
10,25c5,3,0.0,1761074307.9476972,
10,25c5,3,1.0,1761074308.2070315,0.0
10,25c5,3,0.0,1761074308.2389214,
10,25c5,3,1.0,1761074308.3256972,0.0
10,25c5,3,0.0,1761074308.345646,
10,25c5,3,1.0,1761074308.418459,0.0
10,25c5,3,0.0,1761074308.4474154,
10,25c5,3,1.0,1761074308.5261817,0.0
10,25c5,3,0.0,1761074308.5591276,
10,25c5,4,1.0,1761074309.9624896,1.0
10,25c5,4,0.0,1761074309.983466,
10,25c5,4,1.0,1761074310.2427697,0.0
10,25c5,4,0.0,1761074310.266708,
10,25c5,4,1.0,1761074310.3445082,0.0
10,25c5,4,0.0,1761074310.3774226,
10,25c5,4,1.0,1761074310.4512622,0.0
10,25c5,4,0.0,1761074310.4911592,
10,25c5,4,1.0,1761074310.5739477,0.0
10,25c5,4,0.0,1761074310.6098268,
10,25c5,4,1.0,1761074310.688651,0.0
10,25c5,4,0.0,1761074310.7255592,
10,25c5,4,1.0,1761074310.7943797,0.0
10,25c5,4,0.0,1761074310.8392365,
10,25c5,4,1.0,1761074310.9170654,0.0
10,25c5,4,0.0,1761074310.9509776,
10,25c5,4,1.0,1761074311.191362,0.0
10,25c5,4,0.0,1761074311.2132754,
10,25c5,4,1.0,1761074311.279105,0.0
10,25c5,4,0.0,1761074311.320012,
10,25c5,4,1.0,1761074311.3888347,0.0
10,25c5,4,0.0,1761074311.4337194,
10,25c5,4,1.0,1761074311.508527,0.0
10,25c5,4,0.0,1761074311.5484247,
10,25c5,5,1.0,1761074313.027659,1.0
10,25c5,5,0.0,1761074313.051626,
10,25c5,5,1.0,1761074313.187277,0.0
10,25c5,5,0.0,1761074313.215214,
10,25c5,5,1.0,1761074313.2859952,0.0
10,25c5,5,0.0,1761074313.3049753,
10,25c5,5,1.0,1761074313.3757946,0.0
10,25c5,5,0.0,1761074313.399734,
10,25c5,5,1.0,1761074313.474511,0.0
10,25c5,5,0.0,1761074313.506457,
10,25c5,5,1.0,1761074313.572291,0.0
10,25c5,5,0.0,1761074313.6091647,
10,25c5,5,1.0,1761074313.6789854,0.0
10,25c5,5,0.0,1761074313.7119005,
10,25c5,5,1.0,1761074313.7857106,0.0
10,25c5,5,0.0,1761074313.8256087,
10,25c5,5,1.0,1761074313.903408,0.0
10,25c5,5,0.0,1761074313.9363542,
10,25c5,3,1.0,1761074315.296859,1.0
10,25c5,3,0.0,1761074315.312817,
10,25c5,3,1.0,1761074315.5382378,0.0
10,25c5,3,0.0,1761074315.5801592,
10,25c5,3,1.0,1761074315.7427125,0.0
10,25c5,3,0.0,1761074315.7716374,
10,25c5,3,1.0,1761074315.8574483,0.0
10,25c5,3,0.0,1761074315.8744028,
10,25c5,3,1.0,1761074315.9591875,0.0
10,25c5,3,0.0,1761074315.9810998,
10,25c5,3,1.0,1761074316.0699005,0.0
10,25c5,3,0.0,1761074316.0958052,
10,25c5,4,1.0,1761074317.5789924,1.0
10,25c5,4,0.0,1761074317.5949512,
10,25c5,4,1.0,1761074317.7535436,0.0
10,25c5,4,0.0,1761074317.7794778,
10,25c5,4,1.0,1761074317.8522897,0.0
10,25c5,4,0.0,1761074317.8762596,
10,25c5,4,1.0,1761074317.9500682,0.0
10,25c5,4,0.0,1761074317.979962,
10,25c5,4,1.0,1761074318.0538003,0.0
10,25c5,4,0.0,1761074318.08173,
10,25c5,4,1.0,1761074318.1505232,0.0
10,25c5,4,0.0,1761074318.1924436,
10,25c5,4,1.0,1761074318.2572803,0.0
10,25c5,4,0.0,1761074318.2981458,
10,25c5,4,1.0,1761074318.376973,0.0
10,25c5,4,0.0,1761074318.412877,
10,25c5,4,1.0,1761074318.4876566,0.0
10,25c5,4,0.0,1761074318.524562,
10,25c5,4,1.0,1761074318.5893953,0.0
10,25c5,4,0.0,1761074318.6392949,
10,25c5,4,1.0,1761074318.7210858,0.0
10,25c5,4,0.0,1761074318.75699,
10,25c5,4,1.0,1761074318.827811,0.0
10,25c5,4,0.0,1761074318.8686771,
10,25c5,4,1.0,1761074319.0741503,0.0
10,25c5,4,0.0,1761074319.1140485,
10,25c5,4,1.0,1761074319.1838677,0.0
10,25c5,4,0.0,1761074319.2337394,
10,25c5,4,1.0,1761074319.2985723,0.0
10,25c5,4,0.0,1761074319.3394673,
10,25c5,4,1.0,1761074319.4172666,0.0
10,25c5,4,0.0,1761074319.4501836,
10,25c5,4,1.0,1761074319.5479312,0.0
10,25c5,4,0.0,1761074319.5738647,
10,25c5,4,1.0,1761074326.6588082,0.0
10,25c5,4,0.0,1761074326.6847425,
10,25c5,5,1.0,1761074329.5214818,1.0
10,25c5,5,0.0,1761074329.5473845,
10,25c5,5,1.0,1761074329.686028,0.0
10,25c5,5,0.0,1761074329.7140188,
10,25c5,5,1.0,1761074329.776829,0.0
10,25c5,5,0.0,1761074329.8087466,
10,25c5,5,1.0,1761074329.875575,0.0
10,25c5,5,0.0,1761074329.91248,
10,25c5,5,1.0,1761074329.977313,0.0
10,25c5,5,0.0,1761074330.0172107,
10,25c5,5,1.0,1761074330.0870566,0.0
10,25c5,5,0.0,1761074330.1289234,
10,25c5,5,1.0,1761074330.1897671,0.0
10,25c5,5,0.0,1761074330.2426612,
10,25c5,5,1.0,1761074330.3054698,0.0
10,25c5,5,0.0,1761074330.3543737,
10,25c5,3,1.0,1761074331.893427,1.0
10,25c5,3,0.0,1761074331.9183233,
10,25c5,3,1.0,1761074332.065945,0.0
10,25c5,3,0.0,1761074332.0998583,
10,25c5,3,1.0,1761074332.1607077,0.0
10,25c5,3,0.0,1761074332.1936228,
10,25c5,3,1.0,1761074332.258456,0.0
10,25c5,3,0.0,1761074332.2913716,
10,25c5,3,1.0,1761074332.356205,0.0
10,25c5,3,0.0,1761074332.3931105,
10,25c5,3,1.0,1761074332.458941,0.0
10,25c5,3,0.0,1761074332.5008616,
10,25c5,3,1.0,1761074332.565697,0.0
10,25c5,3,0.0,1761074332.607587,
10,25c5,3,1.0,1761074332.6804006,0.0
10,25c5,3,0.0,1761074332.7143128,
10,25c5,3,1.0,1761074332.796103,0.0
10,25c5,3,0.0,1761074332.8290186,
10,25c5,4,1.0,1761074334.1466694,1.0
10,25c5,4,0.0,1761074334.1756282,
10,25c5,4,1.0,1761074334.2454145,0.0
10,25c5,4,0.0,1761074334.2653615,
10,25c5,4,1.0,1761074334.3282013,0.0
10,25c5,4,0.0,1761074334.360119,
10,25c5,4,1.0,1761074334.4329605,0.0
10,25c5,4,0.0,1761074334.4618578,
10,25c5,4,1.0,1761074334.527688,0.0
10,25c5,4,0.0,1761074334.564595,
10,25c5,4,1.0,1761074334.769074,0.0
10,25c5,4,0.0,1761074334.778051,
10,25c5,4,1.0,1761074334.8468747,0.0
10,25c5,4,0.0,1761074334.891759,
10,25c5,4,1.0,1761074334.958587,0.0
10,25c5,4,0.0,1761074335.0034714,
10,25c5,4,1.0,1761074335.0722945,0.0
10,25c5,4,0.0,1761074335.1221662,
10,25c5,4,1.0,1761074335.1999664,0.0
10,25c5,4,0.0,1761074335.2368722,
10,25c5,4,1.0,1761074335.3276384,0.0
10,25c5,4,0.0,1761074335.358559,
10,25c5,4,1.0,1761074335.450365,0.0
10,25c5,4,0.0,1761074335.4863088,
10,25c5,4,1.0,1761074335.564141,0.0
10,25c5,4,0.0,1761074335.6060328,
10,25c5,4,1.0,1761074335.6798432,0.0
10,25c5,4,0.0,1761074335.7287457,
10,25c5,4,1.0,1761074335.805548,0.0
10,25c5,4,0.0,1761074335.847443,
10,25c5,4,1.0,1761074335.920226,0.0
10,25c5,4,0.0,1761074335.9611485,
10,25c5,5,1.0,1761074337.858244,1.0
10,25c5,5,0.0,1761074337.8702416,
10,25c5,5,1.0,1761074338.0138433,0.0
10,25c5,5,0.0,1761074338.045791,
10,25c5,5,1.0,1761074338.1205697,0.0
10,25c5,5,0.0,1761074338.137526,
10,25c5,5,1.0,1761074338.2183175,0.0
10,25c5,5,0.0,1761074338.2302876,
10,25c5,5,1.0,1761074338.3131442,0.0
10,25c5,5,0.0,1761074338.3410425,
10,25c5,5,1.0,1761074338.4158516,0.0
10,25c5,5,0.0,1761074338.4487655,
10,25c5,5,1.0,1761074338.5126293,0.0
10,25c5,5,0.0,1761074338.5535245,
10,25c5,5,1.0,1761074338.620353,0.0
10,25c5,5,0.0,1761074338.6652713,
10,25c5,5,1.0,1761074338.7470613,0.0
10,25c5,5,0.0,1761074338.7670102,
10,25c5,5,1.0,1761074338.8498,0.0
10,25c5,5,0.0,1761074338.866754,
10,25c5,3,1.0,1761074340.323048,1.0
10,25c5,3,0.0,1761074340.340015,
10,25c5,3,1.0,1761074340.4956148,0.0
10,25c5,3,0.0,1761074340.521548,
10,25c5,3,1.0,1761074340.8187845,0.0
10,25c5,3,0.0,1761074340.8367383,
10,25c5,3,1.0,1761074340.9215264,0.0
10,25c5,3,0.0,1761074340.9335234,
10,25c5,4,1.0,1761074342.5763023,1.0
10,25c5,4,0.0,1761074342.5852797,
10,25c5,4,1.0,1761074342.6541045,0.0
10,25c5,4,0.0,1761074342.679037,
10,25c5,4,1.0,1761074342.7438722,0.0
10,25c5,4,0.0,1761074342.7697756,
10,25c5,4,1.0,1761074342.8425891,0.0
10,25c5,4,0.0,1761074342.8685591,
10,25c5,4,1.0,1761074342.9413629,0.0
10,25c5,4,0.0,1761074342.9732614,
10,25c5,4,1.0,1761074343.0440795,0.0
10,25c5,4,0.0,1761074343.0759964,
10,25c5,4,1.0,1761074344.158265,0.0
10,25c5,4,0.0,1761074344.1782134,
10,25c5,4,1.0,1761074344.2440434,0.0
10,25c5,4,0.0,1761074344.2680104,
10,25c5,5,1.0,1761074346.6519215,1.0
10,25c5,5,0.0,1761074346.6698756,
10,25c5,5,1.0,1761074346.8973756,0.0
10,25c5,5,0.0,1761074346.9312892,
10,25c5,5,1.0,1761074347.0011096,0.0
10,25c5,5,0.0,1761074347.026045,
10,25c5,5,1.0,1761074347.0988584,0.0
10,25c5,5,0.0,1761074347.1267865,
10,25c5,5,1.0,1761074347.2016416,0.0
10,25c5,5,0.0,1761074347.2425082,
10,25c5,5,1.0,1761074347.307342,0.0
10,25c5,5,0.0,1761074347.3532524,
10,25c5,5,1.0,1761074347.422076,0.0
10,25c5,5,0.0,1761074347.466959,
10,25c5,3,1.0,1761074349.0728743,1.0
10,25c5,3,0.0,1761074349.093825,
10,25c5,3,1.0,1761074349.3391943,0.0
10,25c5,3,0.0,1761074349.364217,
10,25c5,3,1.0,1761074349.5317855,0.0
10,25c5,3,0.0,1761074349.556693,
10,25c5,3,1.0,1761074349.650452,0.0
10,25c5,3,0.0,1761074349.6624217,
10,25c5,3,1.0,1761074349.736261,0.0
10,25c5,3,0.0,1761074349.7781298,
10,25c5,3,1.0,1761074349.8479502,0.0
10,25c5,3,0.0,1761074349.8798685,
10,25c5,4,1.0,1761074351.5515716,1.0
10,25c5,4,0.0,1761074351.5675304,
10,25c5,4,1.0,1761074351.6453407,0.0
10,25c5,4,0.0,1761074351.6573,
10,25c5,4,1.0,1761074351.7271206,0.0
10,25c5,4,0.0,1761074351.7470696,
10,25c5,4,1.0,1761074351.8168898,0.0
10,25c5,4,0.0,1761074351.846813,
10,25c5,4,1.0,1761074351.915636,0.0
10,25c5,4,0.0,1761074351.9535384,
10,25c5,4,1.0,1761074352.023359,0.0
10,25c5,4,0.0,1761074352.0642543,
10,25c5,4,1.0,1761074352.162002,0.0
10,25c5,4,0.0,1761074352.1779618,
10,25c5,4,1.0,1761074353.2192953,0.0
10,25c5,4,0.0,1761074353.2472234,
10,25c5,5,1.0,1761074355.5782647,1.0
10,25c5,5,0.0,1761074355.594224,
10,25c5,5,1.0,1761074355.8236594,0.0
10,25c5,5,0.0,1761074355.851588,
10,25c5,5,1.0,1761074355.921419,0.0
10,25c5,5,0.0,1761074355.9463546,
10,25c5,5,1.0,1761074356.017173,0.0
10,25c5,5,0.0,1761074356.04909,
10,25c5,5,1.0,1761074356.1179135,0.0
10,25c5,5,0.0,1761074356.1548188,
10,25c5,5,1.0,1761074356.221647,0.0
10,25c5,5,0.0,1761074356.2585523,
10,25c5,5,1.0,1761074356.3483222,0.0
10,25c5,5,0.0,1761074356.3762496,
10,25c5,5,1.0,1761074356.44609,0.0
10,25c5,5,0.0,1761074356.490974,
10,25c5,5,1.0,1761074356.5538125,0.0
10,25c5,5,0.0,1761074356.5857346,
10,25c5,3,1.0,1761074366.677997,1.0
10,25c5,3,0.0,1761074366.710942,
10,25c5,3,1.0,1761074366.944312,0.0
10,25c5,3,0.0,1761074366.9782565,
10,25c5,3,1.0,1761074367.0550275,0.0
10,25c5,3,0.0,1761074367.0719838,
10,25c5,3,1.0,1761074367.1497843,0.0
10,25c5,3,0.0,1761074367.182699,
10,25c5,3,1.0,1761074367.2595017,0.0
10,25c5,3,0.0,1761074367.2884562,
10,25c5,3,1.0,1761074367.359246,0.0
10,25c5,3,0.0,1761074367.3991425,
10,25c5,3,1.0,1761074367.472953,0.0
10,25c5,3,0.0,1761074367.514876,
10,25c5,3,1.0,1761074367.579679,0.0
10,25c5,3,0.0,1761074367.6255977,
10,25c5,3,1.0,1761074367.70339,0.0
10,25c5,3,0.0,1761074367.7392683,
10,25c5,3,1.0,1761074367.8050995,0.0
10,25c5,3,0.0,1761074367.8539743,
10,25c5,3,1.0,1761074367.9367616,0.0
10,25c5,3,0.0,1761074367.9726946,
10,25c5,3,1.0,1761074368.038528,0.0
10,25c5,3,0.0,1761074368.0883996,
10,25c5,3,1.0,1761074368.144257,0.0
10,25c5,3,0.0,1761074368.1991174,
10,25c5,3,1.0,1761074368.263929,0.0
10,25c5,3,0.0,1761074368.3167915,
10,25c5,3,1.0,1761074368.3876092,0.0
10,25c5,3,0.0,1761074368.4195275,
10,25c5,3,1.0,1761074370.1401849,0.0
10,25c5,3,0.0,1761074370.180083,
10,25c5,3,1.0,1761074370.3247392,0.0
10,25c5,3,0.0,1761074370.336681,
10,25c5,3,1.0,1761074370.4055035,0.0
10,25c5,3,0.0,1761074370.442437,
10,25c5,3,1.0,1761074370.5251958,0.0
10,25c5,3,0.0,1761074370.5690832,
10,25c5,3,1.0,1761074370.6598794,0.0
10,25c5,3,0.0,1761074370.6887746,
10,25c5,3,1.0,1761074370.7825625,0.0
10,25c5,3,0.0,1761074370.816448,
10,25c5,4,1.0,1761074374.363338,1.0
10,25c5,4,0.0,1761074374.3832865,
10,25c5,4,1.0,1761074374.5319047,0.0
10,25c5,4,0.0,1761074374.5548458,
10,25c5,4,1.0,1761074374.919942,0.0
10,25c5,4,0.0,1761074374.95189,
10,25c5,4,1.0,1761074375.031654,0.0
10,25c5,4,0.0,1761074375.0555928,
10,25c5,4,1.0,1761074375.1413724,0.0
10,25c5,4,0.0,1761074375.1653109,
10,25c5,4,1.0,1761074375.2560773,0.0
10,25c5,4,0.0,1761074375.2929826,
10,25c5,4,1.0,1761074375.3827517,0.0
10,25c5,4,0.0,1761074375.4116771,
10,25c5,4,1.0,1761074375.493467,0.0
10,25c5,4,0.0,1761074375.5253851,
10,25c5,4,1.0,1761074375.60917,0.0
10,25c5,4,0.0,1761074375.650065,
10,25c5,4,1.0,1761074375.735845,0.0
10,25c5,4,0.0,1761074375.772778,
10,25c5,4,1.0,1761074375.9901905,0.0
10,25c5,4,0.0,1761074376.025102,
10,25c5,4,1.0,1761074376.0869417,0.0
10,25c5,4,0.0,1761074376.136814,
10,25c5,4,1.0,1761074376.2016468,0.0
10,25c5,4,0.0,1761074376.238552,
10,25c5,4,1.0,1761074376.3083732,0.0
10,25c5,4,0.0,1761074376.345279,
10,25c5,5,1.0,1761074378.1446972,1.0
10,25c5,5,0.0,1761074378.1686072,
10,25c5,5,1.0,1761074378.2334404,0.0
10,25c5,5,0.0,1761074378.2543883,
10,25c5,5,1.0,1761074378.3192203,0.0
10,25c5,5,0.0,1761074378.3322227,
10,25c5,5,1.0,1761074378.40101,0.0
10,25c5,5,0.0,1761074378.421957,
10,25c5,5,1.0,1761074378.5007534,0.0
10,25c5,5,0.0,1761074378.5246944,
10,25c5,5,1.0,1761074378.5945125,0.0
10,25c5,5,0.0,1761074378.6274278,
10,25c5,5,1.0,1761074378.6892693,0.0
10,25c5,5,0.0,1761074378.7291665,
10,25c5,5,1.0,1761074378.802977,0.0
10,25c5,5,0.0,1761074378.832928,
10,25c5,5,1.0,1761074379.057323,0.0
10,25c5,5,0.0,1761074379.0773065,
10,25c5,3,1.0,1761074381.088137,1.0
10,25c5,3,0.0,1761074381.129031,
10,25c5,3,1.0,1761074381.297598,0.0
10,25c5,3,0.0,1761074381.3225355,
10,25c5,3,1.0,1761074381.4123044,0.0
10,25c5,3,0.0,1761074381.428291,
10,25c5,3,1.0,1761074381.5070598,0.0
10,25c5,3,0.0,1761074381.5389938,
10,25c5,3,1.0,1761074381.6207669,0.0
10,25c5,3,0.0,1761074381.6497295,
10,25c5,3,1.0,1761074381.7564204,0.0
10,25c5,3,0.0,1761074381.7813542,
10,25c5,3,1.0,1761074381.8591864,0.0
10,25c5,3,0.0,1761074381.8920715,
10,25c5,4,1.0,1761074383.8201804,1.0
10,25c5,4,0.0,1761074383.8530962,
10,25c5,4,1.0,1761074384.0834763,0.0
10,25c5,4,0.0,1761074384.103453,
10,25c5,4,1.0,1761074384.1772351,0.0
10,25c5,4,0.0,1761074384.1972172,
10,25c5,4,1.0,1761074384.2759814,0.0
10,25c5,4,0.0,1761074384.2959297,
10,25c5,4,1.0,1761074384.4116683,0.0
10,25c5,4,0.0,1761074384.4236298,
10,25c5,4,1.0,1761074384.4924247,0.0
10,25c5,4,0.0,1761074384.5343168,
10,25c5,4,1.0,1761074384.6041374,0.0
10,25c5,4,0.0,1761074384.6410427,
10,25c5,4,1.0,1761074384.7178452,0.0
10,25c5,4,0.0,1761074384.7597382,
10,25c5,4,1.0,1761074384.8295574,0.0
10,25c5,4,0.0,1761074384.8694904,
10,25c5,4,1.0,1761074384.9642122,0.0
10,25c5,4,0.0,1761074384.9851575,
10,25c5,4,1.0,1761074385.0699403,0.0
10,25c5,4,0.0,1761074385.1068454,
10,25c5,4,1.0,1761074385.2046225,0.0
10,25c5,4,0.0,1761074385.2414992,
10,25c5,4,1.0,1761074385.3113198,0.0
10,25c5,4,0.0,1761074385.3562386,
10,25c5,5,1.0,1761074386.9252634,1.0
10,25c5,5,0.0,1761074386.94718,
10,25c5,5,1.0,1761074387.101784,0.0
10,25c5,5,0.0,1761074387.1057732,
10,25c5,5,1.0,1761074387.2743404,0.0
10,25c5,5,0.0,1761074387.2942882,
10,25c5,5,1.0,1761074387.3680992,0.0
10,25c5,5,0.0,1761074387.3960278,
10,25c5,5,1.0,1761074387.4698374,0.0
10,25c5,5,0.0,1761074387.5077703,
10,25c5,5,1.0,1761074387.5686145,0.0
10,25c5,5,0.0,1761074387.610505,
10,25c5,5,1.0,1761074387.679299,0.0
10,25c5,5,0.0,1761074387.716204,
10,25c5,3,1.0,1761074389.178485,1.0
10,25c5,3,0.0,1761074389.195441,
10,25c5,4,1.0,1761074390.8222597,1.0
10,25c5,4,0.0,1761074390.846198,
10,25c5,4,1.0,1761074391.394789,0.0
10,25c5,4,0.0,1761074391.406757,
10,25c5,4,1.0,1761074391.4446597,0.0
10,25c5,4,0.0,1761074391.501514,
10,25c5,4,1.0,1761074391.5823052,0.0
10,25c5,4,0.0,1761074391.6032522,
10,25c5,4,1.0,1761074391.7997472,0.0
10,25c5,4,0.0,1761074391.8286722,
10,25c5,4,1.0,1761074392.0262127,0.0
10,25c5,4,0.0,1761074392.0581305,
10,25c5,4,1.0,1761074392.1518593,0.0
10,25c5,4,0.0,1761074392.177793,
10,25c5,4,1.0,1761074392.573815,0.0
10,25c5,4,0.0,1761074392.5907712,
10,25c5,4,1.0,1761074392.6775482,0.0
10,25c5,4,0.0,1761074392.7094662,
10,25c5,4,1.0,1761074393.5543418,0.0
10,25c5,4,0.0,1761074393.58626,
10,25c5,4,1.0,1761074393.6560805,0.0
10,25c5,4,0.0,1761074393.6929855,
10,25c5,5,1.0,1761074395.5931177,1.0
10,25c5,5,0.0,1761074395.613067,
10,25c5,5,1.0,1761074395.7726564,0.0
10,25c5,5,0.0,1761074395.781634,
10,25c5,5,1.0,1761074395.855444,0.0
10,25c5,5,0.0,1761074395.8763905,
10,25c5,5,1.0,1761074395.9502602,0.0
10,25c5,5,0.0,1761074395.9741707,
10,25c5,5,1.0,1761074396.049006,0.0
10,25c5,5,0.0,1761074396.072916,
10,25c5,5,1.0,1761074396.1427372,0.0
10,25c5,5,0.0,1761074396.1826706,
10,25c5,5,1.0,1761074396.2494628,0.0
10,25c5,5,0.0,1761074396.290386,
10,25c5,5,1.0,1761074396.3601785,0.0
10,25c5,5,0.0,1761074396.396086,
10,25c5,3,1.0,1761074397.9900224,1.0
10,25c5,3,0.0,1761074398.017979,
10,25c5,3,1.0,1761074398.4528654,0.0
10,25c5,3,0.0,1761074398.4858096,
10,25c5,3,1.0,1761074398.681317,0.0
10,25c5,3,0.0,1761074398.699271,
10,25c5,3,1.0,1761074398.7890403,0.0
10,25c5,3,0.0,1761074398.820958,
10,25c5,3,1.0,1761074398.915715,0.0
10,25c5,3,0.0,1761074398.93669,
10,25c5,3,1.0,1761074399.0134635,0.0
10,25c5,3,0.0,1761074399.054393,
10,25c5,3,1.0,1761074399.128168,0.0
10,25c5,3,0.0,1761074399.1740508,
10,25c5,3,1.0,1761074399.239881,0.0
10,25c5,3,0.0,1761074399.283769,
10,25c5,3,1.0,1761074399.3536174,0.0
10,25c5,3,0.0,1761074399.4024928,
10,25c5,3,1.0,1761074399.468323,0.0
10,25c5,3,0.0,1761074399.517169,
10,25c5,3,1.0,1761074399.5910113,0.0
10,25c5,3,0.0,1761074399.6109338,
10,25c5,4,1.0,1761074401.164007,1.0
10,25c5,4,0.0,1761074401.179966,
10,25c5,4,1.0,1761074401.413366,0.0
10,25c5,4,0.0,1761074401.431332,
10,25c5,4,1.0,1761074401.4991455,0.0
10,25c5,4,0.0,1761074401.5290687,
10,25c5,4,1.0,1761074401.6068966,0.0
10,25c5,4,0.0,1761074401.6347969,
10,25c5,4,1.0,1761074401.712628,0.0
10,25c5,4,0.0,1761074401.7445157,
10,25c5,4,1.0,1761074401.8243225,0.0
10,25c5,4,0.0,1761074401.8562276,
10,25c5,4,1.0,1761074401.945997,0.0
10,25c5,4,0.0,1761074401.983925,
10,25c5,4,1.0,1761074402.0457408,0.0
10,25c5,4,0.0,1761074402.0946152,
10,25c5,4,1.0,1761074402.1764083,0.0
10,25c5,4,0.0,1761074402.220292,
10,25c5,4,1.0,1761074402.2861226,0.0
10,25c5,4,0.0,1761074402.3359947,
10,25c5,4,1.0,1761074402.412825,0.0
