Animal,Test,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
32,pre,2,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.223209328,0.776790672,1554.963736,117.2059291
33,pre,1,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.512493059,0.487506941,1944.315865,147.9164769
34,pre,2,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.219877846,0.780122154,1808.09353,136.2856748
35,pre,1,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.252637424,0.748473071,1377.038802,104.7601019
36,pre,2,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.543586896,0.456968351,1885.400594,142.1127215
37,pre,1,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.217656857,0.783453637,1565.750443,119.116597
38,pre,2,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.185452526,0.814547474,1755.359347,132.3108176
21,pre,1,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",light_dark,TRUE,3,"(5400, 7200)",0.027207107,0.972792893,1251.50051,95.20960541
22,pre,2,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0,1,761.4338786,57.3933418
23,pre,1,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.410882843,0.589672404,1702.079452,129.4880119
24,pre,2,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.14658523,0.85341477,1093.406458,82.41588974
25,pre,1,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.002776235,0.997223765,982.780174,74.76633994
26,pre,2,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",light_dark,TRUE,3,"(5400, 7200)",0.329261521,0.671293726,1655.50739,124.7844418
27,pre,1,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.440866185,0.561354803,1534.223141,116.7181145
28,pre,2,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.511937812,0.489727929,1550.98234,116.90583
29,pre,1,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.322598556,0.677401444,1466.388468,111.5574994
30,pre,2,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.151582454,0.848417546,1111.127841,83.7516451
31,pre,1,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.223209328,0.777345919,1303.391431,99.15727784
32,pre,2,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.359244864,0.640755136,1909.891137,143.9587046
33,pre,1,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.204330927,0.796779567,1750.078418,133.1395986
34,pre,2,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.586896169,0.414769572,1796.349662,135.4004767
35,pre,1,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.267629095,0.739589117,1449.583593,110.2790456
36,pre,2,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.245974459,0.755136036,1297.989119,97.83637855
37,pre,1,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,3,"(5400, 7200)",0.162132149,0.838423098,1297.65727,98.72104374
38,pre,2,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,3,"(5400, 7200)",0.223764575,0.776790672,1481.715085,111.6847867
21,pre,1,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",light,TRUE,4,"(7200, 9000)",0.218767351,0.783453637,952.892821,72.49261886
22,pre,2,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.351471405,0.649639089,1531.920433,115.4690321
23,pre,1,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.01721266,0.983897835,1161.771513,88.38334976
24,pre,2,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.238200999,0.761799001,1082.983279,81.63023902
25,pre,1,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.345363687,0.654636313,1522.118547,115.797241
26,pre,2,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",light,TRUE,4,"(7200, 9000)",0,1,860.3410481,64.84850389
27,pre,1,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.085508051,0.914491949,1173.989456,89.31284644
28,pre,2,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0,1,940.0471407,70.85637817
29,pre,1,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.148806219,0.851193781,1255.984674,95.55074428
30,pre,2,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.343142699,0.656857301,1207.154728,90.98970488
31,pre,1,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.073292615,0.927817879,967.4492254,73.60001715
32,pre,2,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.503609106,0.502498612,1617.082785,121.8881739
33,pre,1,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.51804553,0.483064964,1714.851041,130.459628
34,pre,2,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.015546918,0.984453082,1086.606269,81.9033231
35,pre,1,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.493059411,0.509716824,1586.170657,120.6700925
36,pre,2,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.126041088,0.879511383,1235.470328,93.12400304
37,pre,1,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,4,"(7200, 9000)",0.503609106,0.505274847,1741.180015,132.4626405
38,pre,2,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,4,"(7200, 9000)",0.321488062,0.679067185,1151.514942,86.79583677
21,pre,1,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",light,FALSE,5,"(9000, 10800)",0,1,668.0221441,50.82069423
22,pre,2,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,5,"(9000, 10800)",0.034980566,0.965019434,1186.684318,89.44674067
23,pre,1,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,5,"(9000, 10800)",0.513603554,0.486396446,1189.095402,90.46205183
24,pre,2,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,5,"(9000, 10800)",0.392559689,0.607995558,1107.493436,83.47770054
25,pre,1,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,5,"(9000, 10800)",0.314825097,0.687395891,1128.04726,85.81773129
26,pre,2,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",light,FALSE,5,"(9000, 10800)",0.312604109,0.689061632,1425.939911,107.4807137
27,pre,1,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,5,"(9000, 10800)",0.255968906,0.747362576,1227.724507,93.40081362
28,pre,2,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,5,"(9000, 10800)",0.284286507,0.719600222,1234.473211,93.04884497
29,pre,1,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,5,"(9000, 10800)",0.262076624,0.737923376,1240.763987,94.39280979
30,pre,2,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,5,"(9000, 10800)",0.39422543,0.606329817,1301.902462,98.13134811
31,pre,1,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,5,"(9000, 10800)",0.300388673,0.700721821,1199.86905,91.28167181
32,pre,2,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,5,"(9000, 10800)",0.186007773,0.814547474,1450.928166,109.364212
33,pre,1,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,5,"(9000, 10800)",0.033314825,0.96946141,1189.976797,90.52910516
