Animal,File,phase,subphase,t,FileLength,MotionCutoff,FreezeThresh,MinFreezeDuration,bin,range(f),Motion,Freezing
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,5,108088,10,50,15,min_35,"(63000, 64800)",98.235,24.27777778
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,6,108088,10,50,15,min_36,"(64800, 66600)",269.7711111,2.333333333
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,7,108088,10,50,15,min_37,"(66600, 68400)",140.5088889,30.61111111
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,8,108088,10,50,15,min_38,"(68400, 70200)",111.6594444,18.77777778
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,9,108088,10,50,15,min_39,"(70200, 72000)",124.9188889,24.27777778
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,10,108088,10,50,15,min_40,"(72000, 73800)",148.8311111,27.33333333
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,11,108088,10,50,15,min_41,"(73800, 75600)",92.43555556,29.61111111
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,12,108088,10,50,15,min_42,"(75600, 77400)",98.78777778,33.22222222
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,13,108088,10,50,15,min_43,"(77400, 79200)",183.8,13.61111111
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,14,108088,10,50,15,min_44,"(79200, 81000)",191.98,37.27777778
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,15,108088,10,50,15,min_45,"(81000, 82800)",35.72388889,62.22222222
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,16,108088,10,50,15,min_46,"(82800, 84600)",34.83444444,54.38888889
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,17,108088,10,50,15,min_47,"(84600, 86400)",134.1961111,24.22222222
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,18,108088,10,50,15,min_48,"(86400, 88200)",52.47888889,61.5
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,19,108088,10,50,15,min_49,"(88200, 90000)",91.635,38.83333333
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,20,108088,10,50,15,min_50,"(90000, 91800)",54.75333333,59.61111111
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,21,108088,10,50,15,min_51,"(91800, 93600)",78.67388889,49.16666667
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,22,108088,10,50,15,min_52,"(93600, 95400)",197.8722222,26.77777778
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,23,108088,10,50,15,min_53,"(95400, 97200)",354.9994444,12.22222222
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,24,108088,10,50,15,min_54,"(97200, 99000)",361.4061111,7.333333333
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,25,108088,10,50,15,min_55,"(99000, 100800)",174.8116667,36.5
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,26,108088,10,50,15,min_56,"(100800, 102600)",91.09722222,49.27777778
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,27,108088,10,50,15,min_57,"(102600, 104400)",181.1783333,22.72222222
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,28,108088,10,50,15,min_58,"(104400, 106200)",3.211111111,97.94444444
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,min,post,29,108088,10,50,15,min_59,"(106200, 108000)",1.299444444,98.33333333
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-10,108088,10,50,15,sec_1790.0,"(53700, 53706)",227.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-9.8,108088,10,50,15,sec_1790.2,"(53706, 53712)",474.8333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-9.6,108088,10,50,15,sec_1790.4,"(53712, 53718)",698.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-9.4,108088,10,50,15,sec_1790.6,"(53718, 53724)",794.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-9.2,108088,10,50,15,sec_1790.8,"(53724, 53730)",1421,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-9,108088,10,50,15,sec_1791.0,"(53730, 53736)",1703.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-8.8,108088,10,50,15,sec_1791.2,"(53736, 53742)",1373.833333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-8.6,108088,10,50,15,sec_1791.4,"(53742, 53748)",801.6666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-8.4,108088,10,50,15,sec_1791.6,"(53748, 53754)",584.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-8.2,108088,10,50,15,sec_1791.8,"(53754, 53760)",599.3333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-8,108088,10,50,15,sec_1792.0,"(53760, 53766)",511.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-7.8,108088,10,50,15,sec_1792.2,"(53766, 53772)",425.3333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-7.6,108088,10,50,15,sec_1792.4,"(53772, 53778)",460,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-7.4,108088,10,50,15,sec_1792.6,"(53778, 53784)",373.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-7.2,108088,10,50,15,sec_1792.8,"(53784, 53790)",475,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-7,108088,10,50,15,sec_1793.0,"(53790, 53796)",645.8333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-6.8,108088,10,50,15,sec_1793.2,"(53796, 53802)",501,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-6.6,108088,10,50,15,sec_1793.4,"(53802, 53808)",354,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-6.4,108088,10,50,15,sec_1793.6,"(53808, 53814)",333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-6.2,108088,10,50,15,sec_1793.8,"(53814, 53820)",776,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-6,108088,10,50,15,sec_1794.0,"(53820, 53826)",1032.166667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-5.8,108088,10,50,15,sec_1794.2,"(53826, 53832)",767.8333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-5.6,108088,10,50,15,sec_1794.4,"(53832, 53838)",596.6666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-5.4,108088,10,50,15,sec_1794.6,"(53838, 53844)",1138.833333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-5.2,108088,10,50,15,sec_1794.8,"(53844, 53850)",1193.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-5,108088,10,50,15,sec_1795.0,"(53850, 53856)",1167.166667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-4.8,108088,10,50,15,sec_1795.2,"(53856, 53862)",995.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-4.6,108088,10,50,15,sec_1795.4,"(53862, 53868)",480.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-4.4,108088,10,50,15,sec_1795.6,"(53868, 53874)",264,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-4.2,108088,10,50,15,sec_1795.8,"(53874, 53880)",871.8333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-4,108088,10,50,15,sec_1796.0,"(53880, 53886)",532.8333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-3.8,108088,10,50,15,sec_1796.2,"(53886, 53892)",720.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-3.6,108088,10,50,15,sec_1796.4,"(53892, 53898)",443,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-3.4,108088,10,50,15,sec_1796.6,"(53898, 53904)",466,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-3.2,108088,10,50,15,sec_1796.8,"(53904, 53910)",843.6666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-3,108088,10,50,15,sec_1797.0,"(53910, 53916)",803.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-2.8,108088,10,50,15,sec_1797.2,"(53916, 53922)",659.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-2.6,108088,10,50,15,sec_1797.4,"(53922, 53928)",531.6666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-2.4,108088,10,50,15,sec_1797.6,"(53928, 53934)",1427.833333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-2.2,108088,10,50,15,sec_1797.8,"(53934, 53940)",1866,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-2,108088,10,50,15,sec_1798.0,"(53940, 53946)",1231.333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-1.8,108088,10,50,15,sec_1798.2,"(53946, 53952)",416.3333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-1.6,108088,10,50,15,sec_1798.4,"(53952, 53958)",438.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-1.4,108088,10,50,15,sec_1798.6,"(53958, 53964)",3295.666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-1.2,108088,10,50,15,sec_1798.8,"(53964, 53970)",1180,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-1,108088,10,50,15,sec_1799.0,"(53970, 53976)",712.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-0.8,108088,10,50,15,sec_1799.2,"(53976, 53982)",532,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-0.6,108088,10,50,15,sec_1799.4,"(53982, 53988)",345.1666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-0.4,108088,10,50,15,sec_1799.6,"(53988, 53994)",726.3333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,pre,-0.2,108088,10,50,15,sec_1799.8,"(53994, 54000)",608.6666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,-4.09E-14,108088,10,50,15,sec_1800.0,"(54000, 54006)",1167.166667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,0.2,108088,10,50,15,sec_1800.2,"(54006, 54012)",1056.833333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,0.4,108088,10,50,15,sec_1800.4,"(54012, 54018)",1430,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,0.6,108088,10,50,15,sec_1800.6,"(54018, 54024)",1399.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,0.8,108088,10,50,15,sec_1800.8,"(54024, 54030)",1096.333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,1,108088,10,50,15,sec_1801.0,"(54030, 54036)",1478.5,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,1.2,108088,10,50,15,sec_1801.2,"(54036, 54042)",867.8333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,1.4,108088,10,50,15,sec_1801.4,"(54042, 54048)",149,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,1.6,108088,10,50,15,sec_1801.6,"(54048, 54054)",41.83333333,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,1.8,108088,10,50,15,sec_1801.8,"(54054, 54060)",41,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,2,108088,10,50,15,sec_1802.0,"(54060, 54066)",1235,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,2.2,108088,10,50,15,sec_1802.2,"(54066, 54072)",501.6666667,0
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,2.4,108088,10,50,15,sec_1802.4,"(54072, 54078)",10.16666667,83.33333333
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,2.6,108088,10,50,15,sec_1802.6,"(54078, 54084)",4.333333333,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,noise,2.8,108088,10,50,15,sec_1802.8,"(54084, 54090)",1.333333333,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,3,108088,10,50,15,sec_1803.0,"(54090, 54096)",5,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,3.2,108088,10,50,15,sec_1803.2,"(54096, 54102)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,3.4,108088,10,50,15,sec_1803.4,"(54102, 54108)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,3.6,108088,10,50,15,sec_1803.6,"(54108, 54114)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,3.8,108088,10,50,15,sec_1803.8,"(54114, 54120)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,4,108088,10,50,15,sec_1804.0,"(54120, 54126)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,4.2,108088,10,50,15,sec_1804.2,"(54126, 54132)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,4.4,108088,10,50,15,sec_1804.4,"(54132, 54138)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,4.6,108088,10,50,15,sec_1804.6,"(54138, 54144)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,4.8,108088,10,50,15,sec_1804.8,"(54144, 54150)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,5,108088,10,50,15,sec_1805.0,"(54150, 54156)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,5.2,108088,10,50,15,sec_1805.2,"(54156, 54162)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,5.4,108088,10,50,15,sec_1805.4,"(54162, 54168)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,5.6,108088,10,50,15,sec_1805.6,"(54168, 54174)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,5.8,108088,10,50,15,sec_1805.8,"(54174, 54180)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,6,108088,10,50,15,sec_1806.0,"(54180, 54186)",6.833333333,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,6.2,108088,10,50,15,sec_1806.2,"(54186, 54192)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,6.4,108088,10,50,15,sec_1806.4,"(54192, 54198)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,6.6,108088,10,50,15,sec_1806.6,"(54198, 54204)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,6.8,108088,10,50,15,sec_1806.8,"(54204, 54210)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,7,108088,10,50,15,sec_1807.0,"(54210, 54216)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,7.2,108088,10,50,15,sec_1807.2,"(54216, 54222)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,7.4,108088,10,50,15,sec_1807.4,"(54222, 54228)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,7.6,108088,10,50,15,sec_1807.6,"(54228, 54234)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,7.8,108088,10,50,15,sec_1807.8,"(54234, 54240)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,8,108088,10,50,15,sec_1808.0,"(54240, 54246)",1.333333333,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,8.2,108088,10,50,15,sec_1808.2,"(54246, 54252)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,8.4,108088,10,50,15,sec_1808.4,"(54252, 54258)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,8.6,108088,10,50,15,sec_1808.6,"(54258, 54264)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,8.8,108088,10,50,15,sec_1808.8,"(54264, 54270)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,9,108088,10,50,15,sec_1809.0,"(54270, 54276)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,9.2,108088,10,50,15,sec_1809.2,"(54276, 54282)",1.5,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,9.4,108088,10,50,15,sec_1809.4,"(54282, 54288)",5.833333333,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,9.6,108088,10,50,15,sec_1809.6,"(54288, 54294)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,9.8,108088,10,50,15,sec_1809.8,"(54294, 54300)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,10,108088,10,50,15,sec_1810.0,"(54300, 54306)",4.166666667,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,10.2,108088,10,50,15,sec_1810.2,"(54306, 54312)",16.5,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,10.4,108088,10,50,15,sec_1810.4,"(54312, 54318)",18,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,10.6,108088,10,50,15,sec_1810.6,"(54318, 54324)",3.333333333,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,10.8,108088,10,50,15,sec_1810.8,"(54324, 54330)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,11,108088,10,50,15,sec_1811.0,"(54330, 54336)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,11.2,108088,10,50,15,sec_1811.2,"(54336, 54342)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,11.4,108088,10,50,15,sec_1811.4,"(54342, 54348)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,11.6,108088,10,50,15,sec_1811.6,"(54348, 54354)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,11.8,108088,10,50,15,sec_1811.8,"(54354, 54360)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,12,108088,10,50,15,sec_1812.0,"(54360, 54366)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,12.2,108088,10,50,15,sec_1812.2,"(54366, 54372)",0,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,12.4,108088,10,50,15,sec_1812.4,"(54372, 54378)",4.166666667,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,12.6,108088,10,50,15,sec_1812.6,"(54378, 54384)",12.66666667,100
7,200726_SEFL17_MildStressor_g2 Box 3.wmv,noise,post,12.8,108088,10,50,15,sec_1812.8,"(54384, 54390)",0.5,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-30,108088,10,50,15,min_0,"(0, 1800)",2.653888889,97.77777778
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-29,108088,10,50,15,min_1,"(1800, 3600)",0.073333333,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-28,108088,10,50,15,min_2,"(3600, 5400)",1.093333333,98.11111111
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-27,108088,10,50,15,min_3,"(5400, 7200)",0.097222222,99.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-26,108088,10,50,15,min_4,"(7200, 9000)",0.046111111,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-25,108088,10,50,15,min_5,"(9000, 10800)",0.192777778,99.55555556
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-24,108088,10,50,15,min_6,"(10800, 12600)",0.075555556,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-23,108088,10,50,15,min_7,"(12600, 14400)",0.132777778,99.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-22,108088,10,50,15,min_8,"(14400, 16200)",2.650555556,95.83333333
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-21,108088,10,50,15,min_9,"(16200, 18000)",0.057777778,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-20,108088,10,50,15,min_10,"(18000, 19800)",2.921666667,96.77777778
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-19,108088,10,50,15,min_11,"(19800, 21600)",0.166111111,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-18,108088,10,50,15,min_12,"(21600, 23400)",0.133888889,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-17,108088,10,50,15,min_13,"(23400, 25200)",2.475,97.05555556
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-16,108088,10,50,15,min_14,"(25200, 27000)",0.581666667,99.5
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-15,108088,10,50,15,min_15,"(27000, 28800)",2.325555556,96.5
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-14,108088,10,50,15,min_16,"(28800, 30600)",0.083888889,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-13,108088,10,50,15,min_17,"(30600, 32400)",0.357222222,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-12,108088,10,50,15,min_18,"(32400, 34200)",0.115,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-11,108088,10,50,15,min_19,"(34200, 36000)",0.082222222,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-10,108088,10,50,15,min_20,"(36000, 37800)",0.265555556,99.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-9,108088,10,50,15,min_21,"(37800, 39600)",0.059444444,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-8,108088,10,50,15,min_22,"(39600, 41400)",0.202777778,99.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-7,108088,10,50,15,min_23,"(41400, 43200)",0.127777778,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-6,108088,10,50,15,min_24,"(43200, 45000)",0.183333333,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-5,108088,10,50,15,min_25,"(45000, 46800)",9.726666667,87.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-4,108088,10,50,15,min_26,"(46800, 48600)",10.39333333,90.72222222
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-3,108088,10,50,15,min_27,"(48600, 50400)",54.18833333,48.33333333
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-2,108088,10,50,15,min_28,"(50400, 52200)",0.043888889,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,pre,-1,108088,10,50,15,min_29,"(52200, 54000)",0.045555556,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,0,108088,10,50,15,min_30,"(54000, 55800)",87.49166667,36.55555556
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,1,108088,10,50,15,min_31,"(55800, 57600)",121.71,26.88888889
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,2,108088,10,50,15,min_32,"(57600, 59400)",202.3094444,6.5
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,3,108088,10,50,15,min_33,"(59400, 61200)",248.1911111,4.055555556
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,4,108088,10,50,15,min_34,"(61200, 63000)",195.3333333,12.66666667
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,5,108088,10,50,15,min_35,"(63000, 64800)",256.8538889,3.333333333
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,6,108088,10,50,15,min_36,"(64800, 66600)",186.7322222,7.388888889
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,7,108088,10,50,15,min_37,"(66600, 68400)",141.6894444,23.38888889
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,8,108088,10,50,15,min_38,"(68400, 70200)",150.9016667,15.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,9,108088,10,50,15,min_39,"(70200, 72000)",221.1927778,7.277777778
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,10,108088,10,50,15,min_40,"(72000, 73800)",137.7361111,22.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,11,108088,10,50,15,min_41,"(73800, 75600)",106.4238889,31.77777778
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,12,108088,10,50,15,min_42,"(75600, 77400)",136.3533333,9.5
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,13,108088,10,50,15,min_43,"(77400, 79200)",144.4755556,8.444444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,14,108088,10,50,15,min_44,"(79200, 81000)",79.50666667,41.38888889
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,15,108088,10,50,15,min_45,"(81000, 82800)",1.392222222,99.5
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,16,108088,10,50,15,min_46,"(82800, 84600)",0.206666667,99.94444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,17,108088,10,50,15,min_47,"(84600, 86400)",4.493333333,92.77777778
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,18,108088,10,50,15,min_48,"(86400, 88200)",0.363333333,99.72222222
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,19,108088,10,50,15,min_49,"(88200, 90000)",0.042222222,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,20,108088,10,50,15,min_50,"(90000, 91800)",0.374444444,99.66666667
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,21,108088,10,50,15,min_51,"(91800, 93600)",1.171666667,96.44444444
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,22,108088,10,50,15,min_52,"(93600, 95400)",26.44055556,70.61111111
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,23,108088,10,50,15,min_53,"(95400, 97200)",2.055555556,98.38888889
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,24,108088,10,50,15,min_54,"(97200, 99000)",0.061111111,100
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,25,108088,10,50,15,min_55,"(99000, 100800)",0.405555556,99.77777778
8,200726_SEFL17_MildStressor_g2 Box 4.wmv,min,post,26,108088,10,50,15,min_56,"(100800, 102600)",1.345,98.55555556
